,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"THE SCOTTS","THE SCOTTS",169111,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,"Roses - Imanbek Remix","SAINt JHN",158792,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Blinding Lights","The Weeknd",128029,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Toosie Slide",Drake,91897,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
5,"Don't Start Now","Dua Lipa",84560,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
6,"The Box","Roddy Ricch",84215,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,"Blueberry Faygo","Lil Mosey",79132,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
8,"Dance Monkey","Tones And I",77758,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,"SICKO MODE","Travis Scott",76148,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,goosebumps,"Travis Scott",72342,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
11,"Breaking Me",Topic,69667,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"Boss Bitch","Doja Cat",69199,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
13,"HIGHEST IN THE ROOM","Travis Scott",66857,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14,Falling,"Trevor Daniel",62653,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
15,Righteous,"Juice WRLD",62462,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
16,"Break My Heart","Dua Lipa",60888,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
17,"death bed (coffee for your head)",Powfu,59877,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
18,"Say So","Doja Cat",59838,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
19,"Godzilla (feat. Juice WRLD)",Eminem,58998,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
20,Physical,"Dua Lipa",55528,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
21,"Olyan Ő","Bagossy Brothers Company",55495,https://open.spotify.com/track/0GsltzHgCGCiQvskZggDDj
22,"Ride It",Regard,54633,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
23,"bad guy","Billie Eilish",53004,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
24,ROXANNE,"Arizona Zervas",51868,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
25,Savage,"Megan Thee Stallion",50586,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
26,Mostantól,"Rácz Gergõ",48826,https://open.spotify.com/track/25dMOeb3nDs8BPjxrQyOjR
27,"Lose Control",MEDUZA,48822,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
28,Supalonely,BENEE,48802,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
29,Circles,"Post Malone",47995,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
30,"WHATS POPPIN","Jack Harlow",47783,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
31,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,46727,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
32,"Someone You Loved","Lewis Capaldi",45464,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
33,Lej,Dzsúdló,44209,https://open.spotify.com/track/3sUOONjFxjepoSXvKYrz5E
34,Señorita,"Shawn Mendes",43926,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
35,Memories,"Maroon 5",43090,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
36,"Sunday Best",Surfaces,42376,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
37,"Life Is Good (feat. Drake)",Future,41557,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
38,"Intentions (feat. Quavo)","Justin Bieber",40922,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
39,Skechers,DripReport,40260,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
40,"everything i wanted","Billie Eilish",39215,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
41,"ily (i love you baby) (feat. Emilee)","Surf Mesa",38643,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
42,"Kings & Queens","Ava Max",38489,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
43,"Adore You","Harry Styles",37905,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
44,Visszajövök,"Bagossy Brothers Company",37590,https://open.spotify.com/track/3UGHQNNcJNkowbiI8Iahy0
45,Salt,"Ava Max",37246,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
46,"Before You Go","Lewis Capaldi",36204,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,"In Your Eyes","The Weeknd",35059,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
48,"Lucid Dreams","Juice WRLD",34997,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
49,"I’m Ready (with Demi Lovato)","Sam Smith",34814,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
50,"BUTTERFLY EFFECT","Travis Scott",31258,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
51,"Turn Me On (feat. Vula)",Riton,30643,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
52,"OUT WEST (feat. Young Thug)",JACKBOYS,30530,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
53,"Level of Concern","Twenty One Pilots",30465,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
54,"CITY OF ANGELS",24kGoldn,30388,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
55,STARGAZING,"Travis Scott",30054,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
56,"Amikor Feladnád","Halott Pénz",29925,https://open.spotify.com/track/5pZDYdwuEWlCT2Rs7mNyvW
57,"lovely (with Khalid)","Billie Eilish",29773,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
58,Astronomia,Vicetone,29612,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
59,"Nem tudja senki","Follow The Flow",29228,https://open.spotify.com/track/1YO5hgAhxTRErZKKWyrMnu
60,"In Your Eyes (feat. Alida)","Robin Schulz",28892,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
61,"My Oh My (feat. DaBaby)","Camila Cabello",28551,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
62,"hot girl bummer",blackbear,27563,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
63,"Valahol Itt","Bagossy Brothers Company",27546,https://open.spotify.com/track/4yaocgESiM55W0q8I8545J
64,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",27512,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
65,"Beautiful People (feat. Khalid)","Ed Sheeran",27249,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
66,"I Don't Care (with Justin Bieber)","Ed Sheeran",27245,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
67,"Sweet but Psycho","Ava Max",27088,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
68,"Moral of the Story",Ashe,26410,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
69,"Így hagysz el","ByeAlex és a Slepp",25995,https://open.spotify.com/track/4FKC5sLNhKntZHZNxyHO5t
70,Boyfriend,"Selena Gomez",25664,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
71,"If the World Was Ending - feat. Julia Michaels","JP Saxe",25538,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
72,Takeaway,"The Chainsmokers",25494,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
73,Yaay,Bsw,25357,https://open.spotify.com/track/4gY9fdFTRmdyXKTmxRa4oI
74,"Rescue Me",OneRepublic,25328,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
