,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,142464,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",123527,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,"Head & Heart (feat. MNEK)","Joel Corry",118236,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"WAP (feat. Megan Thee Stallion)","Cardi B",98065,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
5,"Blinding Lights","The Weeknd",96381,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,"Breaking Me",Topic,95783,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
7,"Roses - Imanbek Remix","SAINt JHN",92113,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
8,"Watermelon Sugar","Harry Styles",90010,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,"Kings & Queens","Ava Max",86350,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
10,"Savage Love (Laxed - Siren Beat)","Jawsh 685",82365,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
11,Lej,Dzsúdló,80944,https://open.spotify.com/track/3sUOONjFxjepoSXvKYrz5E
12,"you broke me first","Tate McRae",76658,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
13,Tavasz,"Follow The Flow",73802,https://open.spotify.com/track/5PHgY9VKDWLk5YNA1bKw9f
14,Rózsák,"ByeAlex és a Slepp",71892,https://open.spotify.com/track/3fIOY3tSkgOwuAsLUpHbs0
15,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",67839,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
16,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",67776,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
17,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,67615,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18,"Olyan Ő","Bagossy Brothers Company",66858,https://open.spotify.com/track/0GsltzHgCGCiQvskZggDDj
19,"Háborgó mélység 2","Lotfi Begi",65069,https://open.spotify.com/track/1X0AvW2wtoDeuluMYqJMdH
20,"Take You Dancing","Jason Derulo",65069,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
21,"Budán vagy Pesten","Bruno X Spacc",64111,https://open.spotify.com/track/2yShQlSqCJbcxzzGu65ZgE
22,"Some Say - Felix Jaehn Remix",Nea,62215,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
23,Mostantól,"Rácz Gergõ",58636,https://open.spotify.com/track/25dMOeb3nDs8BPjxrQyOjR
24,"Holy (feat. Chance The Rapper)","Justin Bieber",58118,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
25,Dynamite,BTS,56573,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
26,"Emlékszem (Vagy...)","ByeAlex és a Slepp",55273,https://open.spotify.com/track/2kk7bHozcPeRC9WYfLDftA
27,"POPSTAR (feat. Drake)","DJ Khaled",53211,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
28,Megmondtam,"T. Danny",52394,https://open.spotify.com/track/7MYHbKllkLFFdM4LfGhkMW
29,"Midnight Sky","Miley Cyrus",52078,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
30,"Visz a vérem",VALMAR,51089,https://open.spotify.com/track/5ljaIN5amyFn4fluFmjXy6
31,"Laugh Now Cry Later (feat. Lil Durk)",Drake,49962,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
32,Heather,"Conan Gray",49530,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
33,"Ride It",Regard,49221,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
34,"Dance Monkey","Tones And I",47984,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
35,"A csúcson túl",Majka,46825,https://open.spotify.com/track/1ALcKeanaLRqriV8qcQcjQ
36,"Before You Go","Lewis Capaldi",45856,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
37,"Come & Go (with Marshmello)","Juice WRLD",44665,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
38,"Break My Heart","Dua Lipa",44635,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
39,"Megmondóka - Mondóka","T. Danny",44114,https://open.spotify.com/track/6uAy6zL76uquvpHlmrfbjJ
40,"What You Know Bout Love","Pop Smoke",43921,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
41,Salt,"Ava Max",43739,https://open.spotify.com/track/3uu7C1czskY0vxOeDvAGsU
42,"Nem tudja senki","Follow The Flow",43462,https://open.spotify.com/track/1YO5hgAhxTRErZKKWyrMnu
43,"Someone You Loved","Lewis Capaldi",43177,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
44,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",41745,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
45,"Blueberry Faygo","Lil Mosey",41089,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
46,"Still Don't Know My Name",Labrinth,40298,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
47,"In Your Eyes (feat. Alida)","Robin Schulz",40130,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
48,"Rain On Me (with Ariana Grande)","Lady Gaga",38458,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
49,"Don't Start Now","Dua Lipa",38202,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
50,goosebumps,"Travis Scott",37928,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
51,"Ez annyira te","Kasza Tibi",35914,https://open.spotify.com/track/35TSvioaGVXAZDqJuNl0Rp
52,"Mad at Disney","salem ilese",35004,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
53,"Put Your Records On","Ritt Momney",33911,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
54,"Be Kind (with Halsey)",Marshmello,33768,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
55,"my ex's best friend (with blackbear)","Machine Gun Kelly",33766,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
56,Lovefool,twocolors,32951,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
57,"Így hagysz el","ByeAlex és a Slepp",32799,https://open.spotify.com/track/4FKC5sLNhKntZHZNxyHO5t
