,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",263186,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Dance Monkey","Tones And I",144866,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Hola - Remix",Dalex,126768,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
4,"Sigues Con El","Dímelo Flow",113800,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
5,Fantasias,"Rauw Alejandro",108334,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
6,Muévelo,"Nicky Jam",104768,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
7,"Me Gusta",Shakira,91724,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
8,"RITMO (Bad Boys For Life)","Black Eyed Peas",90883,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
9,"Perreo en La Luna","Rich Music LTD",86682,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
10,Vete,"Bad Bunny",85650,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
11,"Whine Up","Nicky Jam",79539,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
12,China,"Anuel AA",78936,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
13,"Que Tire Pa Lante","Daddy Yankee",77371,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
14,Morado,"J Balvin",77269,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
15,"Bellaquita - Remix",Dalex,74646,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
16,"Adicto (with Anuel AA & Ozuna)",Tainy,68312,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
17,Recuerdo,TINI,66455,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n
18,"Si Te Vas",Sech,64652,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
19,Aventura,Lunay,64292,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
20,Tutu,Camilo,63212,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
21,Indeciso,Reik,63071,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
22,Quizas,"Rich Music LTD",58570,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
23,"Ya No Mas","Fer Palacio",58265,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
