,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",196580,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,"Calma - Remix","Pedro Capó",176003,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
3,Secreto,"Anuel AA",147775,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,"Adan y Eva","Paulo Londra",144410,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
5,Desconocidos,"Mau y Ricky",109090,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,"Baila Baila Baila",Ozuna,102379,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
7,"MIA (feat. Drake)","Bad Bunny",91714,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,Reggaeton,"J Balvin",91318,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
9,Adictiva,"Daddy Yankee",87329,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
10,"Un Año","Sebastian Yatra",86371,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
11,Amanece,"Anuel AA",84188,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
12,"Te Vi","Piso 21",82349,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
13,"Sin Culpa (feat. DrefQuila)",Duki,75131,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",73880,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"Me Voy",Rombai,69595,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
16,Imposible,"Luis Fonsi",68880,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
17,"Ella Quiere Beber - Remix","Anuel AA",66023,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
