,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Bandido,"Myke Towers",170730,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
2,"Hecha Pa' Mi",Boza,146784,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
3,BICHOTA,"KAROL G",140278,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
4,DÁKITI,"Bad Bunny",137208,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
5,"Si Me Tomo Una Cerveza",Migrantes,125849,https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N
6,"LA NOCHE DE ANOCHE","Bad Bunny",116097,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
7,"Ropa Cara",Camilo,115568,https://open.spotify.com/track/7BIy3EGQhg98CsRdKYHnJC
8,"L-Gante Rkt","Papu DJ",111585,https://open.spotify.com/track/6EHrppRT1Uj4cyShAujxFu
9,"YSY A: Bzrp Music Sessions, Vol. 37",Bizarrap,102788,https://open.spotify.com/track/1xXQCSt0xkfeGhe18ey2p8
10,BEBÉ,Camilo,100366,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
11,"La Nota","Manuel Turizo",98953,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
12,Bésame,"El Reja",96386,https://open.spotify.com/track/5uD4fcXch2qE5LYeyDipA1
13,Hawái,Maluma,94319,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
14,"Chica Ideal","Sebastian Yatra",92133,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
15,Reloj,"Rauw Alejandro",90568,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
16,Polvo,"Nicky Jam",83489,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
17,"Vida de Rico",Camilo,82667,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
18,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,81544,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
19,"Se Picó",#TocoParaVos,80691,https://open.spotify.com/track/2VnNaJFGInEJ0R5GkSQ7IP
20,Animal,"Maria Becerra",78412,https://open.spotify.com/track/3OXxCquI8i14EigwILaLx9
21,"La Tóxica",Farruko,76991,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
22,"Una Locura",Ozuna,73565,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
23,Jeans,"Justin Quiles",73096,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
24,Bonita,"El Reja",71650,https://open.spotify.com/track/4KlrEwjhXnHLtmKauxVHJz
25,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",69299,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
26,Despeinada,Ozuna,67908,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
27,"Relación - Remix",Sech,67331,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
28,"Barrio Prendido","The La Planta",64759,https://open.spotify.com/track/2I3qA0KslRCxFTfZnPyDhf
29,"Si Me Tomo una Cerveza - Remix",Migrantes,63734,https://open.spotify.com/track/7oySelE0Cb5q1TBBSPZJT2
30,"Ponte Pa' Mi","Justin Quiles",60944,https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR
