,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,267498,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"High (Remix)","Maria Becerra",142443,https://open.spotify.com/track/2HpbDdD3JLpAPMJFYCeC6o
3,"Ay, DiOs Mío!","KAROL G",138395,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
4,"La Curiosidad","Jay Wheeler",136375,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
5,"Tattoo - Remix with Camilo","Rauw Alejandro",133712,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
6,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,132057,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
7,Caramelo,Ozuna,127462,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
8,"Relación - Remix",Sech,126480,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
9,"Mamichula - con Nicki Nicole",Trueno,120811,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
10,Jeans,"Justin Quiles",116506,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
11,Despeinada,Ozuna,111365,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
12,"La Jeepeta - Remix","Nio Garcia",98477,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
13,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,86419,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
14,"La Tóxica",Farruko,83249,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
15,"Djadja (feat. Maluma) - Remix","Aya Nakamura",80381,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
16,Relación,Sech,77795,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
17,Favorito,Camilo,73796,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
18,"Una Locura",Ozuna,68464,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
19,"Hasta Que Dios Diga","Anuel AA",67444,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
20,"Mi Cuarto","Jerry Di",66433,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
21,"Rangos II","Pekeño 77",64593,https://open.spotify.com/track/6UZqzprpRF4X7cG6S9FSTA
22,"Tak Tiki Tak","Harry Nach",60363,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
23,"Quiéreme Mientras Se Pueda","Manuel Turizo",59992,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
24,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",59028,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
25,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",58900,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
26,PAPÁS,"Mau y Ricky",57718,https://open.spotify.com/track/2pI0OyprOJssVYlqx9ZO3t
27,"Pininfarina - Remix",Rei,56628,https://open.spotify.com/track/1mVLbFwad1wce7mAhFw2Ih
28,"Parce (feat. Justin Quiles)",Maluma,56623,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
29,PORFA,Feid,56441,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
30,"Caramelo - Remix",Ozuna,56269,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
31,"El Mismo Aire - con Pablo Alborán",Camilo,53984,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
32,"Ella Dice",TINI,52090,https://open.spotify.com/track/5UKBbglwH7gZEkzfuWGn5J
33,+Linda,Dalex,51877,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
34,Rojo,"J Balvin",51450,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
35,Colocao,"Nicki Nicole",51424,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
36,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",51305,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
37,Flexin',"Lit Killah",50760,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
38,Locura,"Cali Y El Dandee",49192,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
39,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,49111,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
40,Azul,"J Balvin",47619,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
41,"Si Me Dices Que Sí",Reik,47524,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
42,Tusa,"KAROL G",46455,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
43,"Ya No Más","Fer Palacio",45655,https://open.spotify.com/track/4gQG2Ic7hnJMAcqunk4ERT
