,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tutu,Camilo,147851,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
2,China,"Anuel AA",137850,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
3,Goteo,Duki,115360,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
4,"Adicto (with Anuel AA & Ozuna)",Tainy,114081,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
5,Fresa,TINI,102686,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
6,Callaita,"Bad Bunny",100317,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
7,"Otro Trago - Remix",Sech,89756,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
8,"LA CANCIÓN","J Balvin",87657,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
9,"No Me Conoce - Remix","Jhay Cortez",84283,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
10,CANGURO,WOS,83752,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
11,"Soltera - Remix",Lunay,82680,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
12,"Yo x Ti, Tu x Mi",ROSALÍA,76677,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
13,Señorita,"Shawn Mendes",76005,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
14,Indeciso,Reik,74353,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
15,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",74301,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
16,"11 PM",Maluma,66178,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
17,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,64040,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
18,"No Soy Yo",Emilia,63836,https://open.spotify.com/track/67OKX8DNYygddabwIjExsp
19,"Si Se Da - Remix","Myke Towers",63827,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
20,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",61574,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
21,Cuaderno,Dalex,60026,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
22,"QUE PRETENDES","J Balvin",59773,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
23,"Que Mas Pues - Remix",Sech,57803,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
24,"MELÓN VINO",WOS,56153,https://open.spotify.com/track/7xQgtdHA1NHFTmomE2XHhi
25,Runaway,"Sebastian Yatra",55642,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
26,"La Boca - Remix","Mau y Ricky",55607,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
27,"Con Altura",ROSALÍA,53303,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
28,"Pa Mí - Remix",Dalex,50330,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
29,"Te Robaré","Nicky Jam",49577,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
30,"Tal Vez","Paulo Londra",48143,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
31,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,46988,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
32,"Te Quemaste","Manuel Turizo",46910,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
33,"Otro Trago",Sech,46403,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
34,Quizás,"Rich Music LTD",46209,https://open.spotify.com/track/4AjWbAwRpxk2worpjNH5CS
35,22,TINI,45670,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
36,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",43657,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
37,"Verte Ir","DJ Luian",43566,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
38,"Por Eso Vine","Paulo Londra",42886,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
39,Desconocidos,"Mau y Ricky",40869,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
40,"Rebota - Remix",Guaynaa,40398,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
41,Bellaquita,Dalex,40271,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
42,Atrévete,"Nicky Jam",39937,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
43,"La Boca","Mau y Ricky",39034,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
44,"Te Olvidaré",MYA,38993,https://open.spotify.com/track/4jrZI0XdexLjrHlBwLbhzL
45,"El Efecto","Rauw Alejandro",38065,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
46,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,37904,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
47,Velitas,Darell,36051,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
48,Cristina,"Sebastian Yatra",35808,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
49,Fantasias,"Rauw Alejandro",33987,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
50,"Te Soñé De Nuevo",Ozuna,33929,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
51,"Cuerpo en Venta",Noriel,33538,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
52,"Un Año","Sebastian Yatra",32773,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
53,Bellacoso,Residente,31658,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
54,"Con Calma","Daddy Yankee",31367,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
55,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,30461,https://open.spotify.com/track/7xRWmHZ2wt3zDgM5mAL0JU
56,"No Se Me Quita (feat. Ricky Martin)",Maluma,29698,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
57,"Adan y Eva","Paulo Londra",29370,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
58,"Calma - Remix","Pedro Capó",29112,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
59,Ganitas,Rombai,28648,https://open.spotify.com/track/2O4ilW9fzFuy11r6Zt5P72
60,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,28439,https://open.spotify.com/track/7jJV6hcqjD76gbu7TG67k8
61,"Wapo Traketero","Nicki Nicole",28121,https://open.spotify.com/track/5ctNuquTVDsfMb9jKzsYu0
62,HP,Maluma,27811,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
63,"Ya No Mas","Fer Palacio",27435,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
64,"Si Supieras","Daddy Yankee",27135,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
65,"Años Luz","Nicki Nicole",25476,https://open.spotify.com/track/4SQFu2eDYHTD9DdRVG3vU3
66,"La Cobra","j mena",25292,https://open.spotify.com/track/1tyJADhbLubvWFsRmmojMj
67,"Suéltate El Pelo",TINI,25024,https://open.spotify.com/track/7dK9ncfHtROhbYCtElBqfU
68,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,24769,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
69,"Pekeño 77: Bzrp Music Sessions, Vol. 5",Bizarrap,24753,https://open.spotify.com/track/1j44jBqva5YwRKsbYF3tPA
70,Bonita,Juanes,24340,https://open.spotify.com/track/0gcOnIUKIG6JF56iFUfE0p
71,"No Te Debí Besar","C. Tangana",24212,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
72,Secreto,"Anuel AA",24185,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
73,"I Don't Care (with Justin Bieber)","Ed Sheeran",23923,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
74,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",23438,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
75,Lalala,Y2K,23406,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
76,Delincuente,Farruko,23242,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
77,Diavla,"Chris Viz",23206,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
78,Recalienta,Emilia,23095,https://open.spotify.com/track/2O0WiTabKj4e5CdY1mIFe4
79,DOLLAR,"Becky G",23088,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
80,"2 Pa' 2",Rombai,23057,https://open.spotify.com/track/1Vd3YqV8DYS1U3rsJads3H
81,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea",22514,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX
82,Amanece,"Anuel AA",22229,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
83,"Mesita: Bzrp Music Sessions, Vol. 12",Bizarrap,22214,https://open.spotify.com/track/3HxP2g1l2jc9r1QgrA3dmf
84,"Date La Vuelta","Luis Fonsi",22170,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
