,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",218999,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Sigues Con El","Dímelo Flow",137685,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
3,Vete,"Bad Bunny",112985,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
4,"Hola - Remix",Dalex,101561,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
5,Fantasias,"Rauw Alejandro",93167,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
6,Girl,"Myke Towers",91989,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
7,"Dance Monkey","Tones And I",90499,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,"Si Te Vas",Sech,78152,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
9,"RITMO (Bad Boys For Life)","Black Eyed Peas",77858,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
10,"Bellaquita - Remix",Dalex,74048,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
11,"Whine Up","Nicky Jam",72917,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
12,China,"Anuel AA",71503,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
13,Infeliz,Arcangel,70312,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
14,"Adicto (with Anuel AA & Ozuna)",Tainy,69510,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
15,"Me Gusta",Shakira,68100,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
16,"LA CANCIÓN","J Balvin",67034,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
17,Quizas,"Rich Music LTD",66293,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
18,Yummy,"Justin Bieber",60759,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
19,Morado,"J Balvin",60524,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
20,"No Me Conoce - Remix","Jhay Cortez",60066,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
21,Callaita,"Bad Bunny",58256,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
22,Aventura,Lunay,58242,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
23,"la Chumerri","Italian Somali",57845,https://open.spotify.com/track/0COzrx37049Dzru93E0Uhc
24,Muévelo,"Nicky Jam",56237,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
25,Loco,Beéle,54898,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
26,"Que Tire Pa Lante","Daddy Yankee",53275,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
27,Tutu,Camilo,48329,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
28,Bellaquita,Dalex,46478,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
29,"Yo x Ti, Tu x Mi",ROSALÍA,46254,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
30,"Perreo en La Luna","Rich Music LTD",45600,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
31,"Pa Mí - Remix",Dalex,45565,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
32,"Cuerpo en Venta",Noriel,43637,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
33,"The Box","Roddy Ricch",43203,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
34,Fantasía,Ozuna,42696,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
35,"Soltera - Remix",Lunay,42208,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
36,Cuaderno,Dalex,41692,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
37,"Otro Trago - Remix",Sech,41361,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
38,"Si Se Da - Remix","Myke Towers",41123,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
39,Falling,"Trevor Daniel",40390,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
40,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",40324,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
41,"Que Mas Pues - Remix",Sech,40264,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
42,Indeciso,Reik,40172,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
43,"La Playa","Myke Towers",39677,https://open.spotify.com/track/6768f4xbHQBpJo5lvFVNvs
44,"Relación Rota","Myke Towers",39417,https://open.spotify.com/track/5RClLxkUvnMWFUQ3VAQEHj
45,Imaginate,"Rich Music LTD",39120,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N
46,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",38390,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
47,Piensan,"Myke Towers",37364,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J
48,Tú,"Myke Towers",35721,https://open.spotify.com/track/7xX3wvvcZvxGCa06KlgTCp
49,"Coronao Now","El Alfa",34168,https://open.spotify.com/track/7FbKipScVxkjQxQXwTd0gL
50,"La Playa - Remix","Myke Towers",33085,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
51,"everything i wanted","Billie Eilish",32713,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
52,"Blinding Lights","The Weeknd",31259,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
53,Uniforme,"Rich Music LTD",31178,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
54,"Verte Ir","DJ Luian",31058,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
55,Señorita,"Shawn Mendes",30737,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
56,Blanco,"J Balvin",30357,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
57,"Don't Start Now","Dua Lipa",30180,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
58,MIB,"Myke Towers",29877,https://open.spotify.com/track/7z9chavxReUpyOZoAkUnUb
59,Atrévete,"Nicky Jam",29788,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj
60,"bad guy","Billie Eilish",29593,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
61,Diosa,"Myke Towers",28866,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
62,Parcerita,"Myke Towers",28418,https://open.spotify.com/track/2oZBb87Jgwrg3qYhwsy3BN
63,"QUE PRETENDES","J Balvin",28279,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
64,"Cuba libre","El Zeta",27622,https://open.spotify.com/track/0Ab5o5UIkxH3qo29Tnh3vF
65,ROXANNE,"Arizona Zervas",27054,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
66,"11 PM",Maluma,26371,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
67,"Si Se Da","Myke Towers",25789,https://open.spotify.com/track/4jMwPJMtMF977ciTvD5fwg
68,"Con Altura",ROSALÍA,25617,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
69,"Life Is Good (feat. Drake)",Future,25200,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
70,"Otro Trago",Sech,25126,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
71,Solita,Sech,24482,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw
72,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)","Dímelo Flow",24354,https://open.spotify.com/track/0UfVfRSmy4xMyi67LKH5zZ
73,"Te Quemaste","Manuel Turizo",23965,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
74,LVCC,"Myke Towers",23509,https://open.spotify.com/track/6Vz73JS65SbTUr046H1Hmr
75,Memories,"Maroon 5",23132,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
76,Desconocidos,"Mau y Ricky",22971,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
77,Circles,"Post Malone",22029,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
78,"Que Calor (with J Balvin & El Alfa)","Major Lazer",21407,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
79,Viral,"Myke Towers",21230,https://open.spotify.com/track/3drXiB4F47BpUqrEtj3rja
80,Hechizo,"Myke Towers",21222,https://open.spotify.com/track/3cIJt1xpS6aExpVvXcvZ76
81,"Adan y Eva","Paulo Londra",21160,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
82,Ronca,"Myke Towers",21066,https://open.spotify.com/track/0WxhO7pvOWqFJRMBQ3q3B2
83,"Te Vi","Piso 21",20988,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
84,"Me Mató (feat. Faster)",Boza,20616,https://open.spotify.com/track/3zF3RFHnA6YXQ5TviNjhcv
85,Porno,"Rich Music LTD",20570,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
86,"La Mejor Versión de Mi - Remix","Natti Natasha",20551,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
87,Rutina,"Myke Towers",20531,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
88,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX","DJ Snake",20366,https://open.spotify.com/track/5QXQy0f2q8wJNpPwJtjifx
89,"Pa' Olvidarme De Ella","Piso 21",20096,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
90,"Una Noche Más","Myke Towers",19986,https://open.spotify.com/track/4ELPjDbXBZuJz2PCeUrvmm
91,"Lose You To Love Me","Selena Gomez",19966,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
92,"Un Año","Sebastian Yatra",19782,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
93,"Gan-Ga - Remix","Bryant Myers",19780,https://open.spotify.com/track/27qRmG3zOWPvMYUkpPdQ1g
94,"Calma - Remix","Pedro Capó",19546,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
95,"Mi Error - Remix","Eladio Carrion",19340,https://open.spotify.com/track/0lbhKycRyqkOMKZ6thzfU4
96,Funeral,"Myke Towers",19251,https://open.spotify.com/track/1Q5veUVWf7OT9xjh1PZKOw
97,"Ella Quiere Beber - Remix","Anuel AA",19193,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
98,Secreto,"Anuel AA",18958,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
99,"La Difícil",Camilo,18848,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu
100,"Godzilla (feat. Juice WRLD)",Eminem,18560,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
101,"Maleantes Caros",Yemil,18443,https://open.spotify.com/track/0zOpk9qj9ZoCOZ6UTZ7CoN
102,"La Forma en Que Me Miras","Super Yei",18277,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
103,"Someone You Loved","Lewis Capaldi",17991,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
104,Fugaz,"Myke Towers",17647,https://open.spotify.com/track/37PA06KMwSls6CDjjn1iZL
105,"Nadie (feat. Sech & Sharo Towers) - Remix",Farruko,17581,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji
106,"Te Robaré","Nicky Jam",16966,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T
107,Delincuente,Farruko,16885,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
108,"Sígueme - Remix",Feid,16874,https://open.spotify.com/track/7IpRYJ71dk98P0SmgnNLYh
109,"Qué Pena",Maluma,16823,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
