,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Vete,"Bad Bunny",198596,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
2,Tusa,"KAROL G",146208,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
3,"Si Te Vas",Sech,110373,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
4,Fantasias,"Rauw Alejandro",94584,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
5,China,"Anuel AA",92870,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
6,"RITMO (Bad Boys For Life)","Black Eyed Peas",90778,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
7,Quizas,"Rich Music LTD",85478,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
8,"LA CANCIÓN","J Balvin",85254,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
9,"Adicto (with Anuel AA & Ozuna)",Tainy,83738,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
10,"Whine Up","Nicky Jam",81157,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
11,"Que Tire Pa Lante","Daddy Yankee",77825,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
12,Callaita,"Bad Bunny",73890,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
13,Loco,Beéle,71722,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
14,"No Me Conoce - Remix","Jhay Cortez",70017,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
15,Bellaquita,Dalex,67922,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
16,Aventura,Lunay,62835,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
17,Tutu,Camilo,60468,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
18,"Bellaquita - Remix",Dalex,59274,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
19,"Yo x Ti, Tu x Mi",ROSALÍA,56664,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
20,"Gan-Ga - Remix","Bryant Myers",56418,https://open.spotify.com/track/27qRmG3zOWPvMYUkpPdQ1g
21,"Cuerpo en Venta",Noriel,56175,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
22,Imaginate,"Rich Music LTD",52929,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N
23,Uniforme,"Rich Music LTD",51586,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
24,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",50350,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
25,"Si Se Da - Remix","Myke Towers",49131,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
26,"Otro Trago - Remix",Sech,48047,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
27,"Soltera - Remix",Lunay,48024,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
28,Indeciso,Reik,46384,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
29,Cuaderno,Dalex,45876,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
30,"Hola - Remix",Dalex,43858,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
31,Atrévete,"Nicky Jam",43222,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj
32,"Pa Mí - Remix",Dalex,42395,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
33,"Hasta Que Salga el Sol",Ozuna,41919,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
34,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",41696,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
35,"Que Mas Pues - Remix",Sech,40900,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
36,"Verte Ir","DJ Luian",38286,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
37,Blanco,"J Balvin",36828,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
38,"QUE PRETENDES","J Balvin",36679,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
39,"La Playa","Myke Towers",34959,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
40,Gan-Ga,"Bryant Myers",34860,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
41,"Con Altura",ROSALÍA,34075,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
42,Señorita,"Shawn Mendes",34036,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
43,"Te Quemaste","Manuel Turizo",33929,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
44,"11 PM",Maluma,33291,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
45,Solita,Sech,33225,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw
