,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,205534,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"La Curiosidad","Jay Wheeler",117149,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
3,"Ay, DiOs Mío!","KAROL G",109480,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
4,"La Jeepeta - Remix","Nio Garcia",108650,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
5,"Tattoo - Remix with Camilo","Rauw Alejandro",96762,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
6,Relación,Sech,90199,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
7,Caramelo,Ozuna,87491,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
8,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,83239,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
9,"Hecha Pa' Mi",Boza,80204,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
10,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",79512,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
11,"Djadja (feat. Maluma) - Remix","Aya Nakamura",62163,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
12,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,59679,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
13,"Hasta Que Dios Diga","Anuel AA",56696,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
14,"Caramelo - Remix",Ozuna,55508,https://open.spotify.com/track/2uu2aGqA2UblCg581Q7l1g
15,Dynamite,BTS,55288,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
16,Favorito,Camilo,54075,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
17,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",50889,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
18,Rojo,"J Balvin",50482,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
