,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Rojo,"J Balvin",445737,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
2,PORFA,Feid,398607,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
3,Safaera,"Bad Bunny",347713,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
4,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",334136,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
5,"Hasta Que Dios Diga","Anuel AA",331303,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
6,Tattoo,"Rauw Alejandro",330398,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
7,Amarillo,"J Balvin",323475,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
8,Favorito,Camilo,314942,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
9,"Yo Perreo Sola","Bad Bunny",309637,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
10,Morado,"J Balvin",295728,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
11,Azul,"J Balvin",291456,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
12,"Blinding Lights","The Weeknd",268358,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,Tusa,"KAROL G",267976,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
14,Relación,Sech,265744,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
15,"Hola - Remix",Dalex,260037,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
16,"Sigues Con El","Dímelo Flow",246332,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
17,"Los Besos",Greeicy,244674,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG
18,Diosa,"Myke Towers",236614,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
19,Ignorantes,"Bad Bunny",231134,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
20,"Dance Monkey","Tones And I",224145,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,Fantasias,"Rauw Alejandro",221408,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
22,"Quiéreme Mientras Se Pueda","Manuel Turizo",217833,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
23,"Rain On Me (with Ariana Grande)","Lady Gaga",215988,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
24,"Si Veo a Tu Mamá","Bad Bunny",213789,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
25,"TKN (feat. Travis Scott)",ROSALÍA,213374,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
26,Blanco,"J Balvin",212684,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
27,"CÓMO SE SIENTE - Remix","Jhay Cortez",208725,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
28,Negro,"J Balvin",208188,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
29,"Don't Start Now","Dua Lipa",203324,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
30,"La Difícil","Bad Bunny",198381,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
31,"LA CANCIÓN","J Balvin",195642,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
32,"Sour Candy (with BLACKPINK)","Lady Gaga",195302,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
33,"No Me Conoce - Remix","Jhay Cortez",193364,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
34,BORRAXXA,Feid,181402,https://open.spotify.com/track/16uvds0iYqjEK8m5EGEdVd
35,Locura,"Cali Y El Dandee",180819,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
36,"BYE ME FUI","Bad Bunny",175263,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
37,Gris,"J Balvin",173837,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
38,"Por Primera Vez",Camilo,172147,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
39,Jangueo,"Anuel AA",171260,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
40,China,"Anuel AA",170609,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
41,ADMV,Maluma,166926,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
42,Vete,"Bad Bunny",166511,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
43,"Bellaquita - Remix",Dalex,166418,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
44,Quizas,"Rich Music LTD",164295,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
45,Tutu,Camilo,160368,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
46,"PA' ROMPERLA","Bad Bunny",159840,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
47,"death bed (coffee for your head)",Powfu,153853,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
