,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Rojo,"J Balvin",604959,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
2,Amarillo,"J Balvin",480164,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
3,Safaera,"Bad Bunny",470569,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
4,"Yo Perreo Sola","Bad Bunny",405215,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
5,Favorito,Camilo,403384,https://open.spotify.com/track/0Snbzbd74RLfL0i4nn1vU5
6,Morado,"J Balvin",389240,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
7,PORFA,Feid,370627,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
8,Tattoo,"Rauw Alejandro",355648,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
9,Azul,"J Balvin",353765,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
10,Ignorantes,"Bad Bunny",326286,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
11,Tusa,"KAROL G",322157,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
12,"Si Veo a Tu Mamá","Bad Bunny",318543,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
13,"Sigues Con El","Dímelo Flow",317625,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
14,Blanco,"J Balvin",289733,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
15,"La Difícil","Bad Bunny",283767,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
16,"Hola - Remix",Dalex,281123,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
17,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",277244,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
18,"Blinding Lights","The Weeknd",275866,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,Negro,"J Balvin",274548,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
20,"Dance Monkey","Tones And I",266052,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,Gris,"J Balvin",262057,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
22,Diosa,"Myke Towers",254301,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
23,"Don't Start Now","Dua Lipa",254267,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
24,Vete,"Bad Bunny",225022,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
25,Fantasias,"Rauw Alejandro",223675,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
26,"Por Primera Vez",Camilo,208917,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD
27,"LA CANCIÓN","J Balvin",206442,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
28,"La Santa","Bad Bunny",204023,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
29,Rosa,"J Balvin",194702,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
30,"No Me Conoce - Remix","Jhay Cortez",194333,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
31,Relación,Sech,192803,https://open.spotify.com/track/4lMOQR1rRW5hJgJXOtKraL
