,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sucker,"Jonas Brothers",40396,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,"7 rings","Ariana Grande",36054,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"break up with your girlfriend, i'm bored","Ariana Grande",33543,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
4,Shallow,"Lady Gaga",32766,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"wish you were gay","Billie Eilish",28464,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
6,"Sweet but Psycho","Ava Max",27310,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,Wow.,"Post Malone",27253,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
8,"Giant (with Rag'n'Bone Man)","Calvin Harris",26848,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
9,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",26266,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
10,"bury a friend","Billie Eilish",24034,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
11,"i'm so tired...",Lauv,24018,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
12,"High Hopes","Panic! At The Disco",21541,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
13,"Dancing With A Stranger (with Normani)","Sam Smith",21242,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
14,"Last Hurrah","Bebe Rexha",21061,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",20754,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,"Here With Me",Marshmello,20251,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
17,AHA,Dalyb,20250,https://open.spotify.com/track/0idlqLhdbm2THNgXOIKuqO
18,"Without Me",Halsey,20247,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,"Bohemian Rhapsody - Remastered 2011",Queen,20144,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
20,Happier,Marshmello,19950,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
21,"Let Me Down Slowly","Alec Benjamin",19806,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
22,"Don't Call Me Up",Mabel,19415,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
23,Fast,"Juice WRLD",19273,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
24,"Bad Liar","Imagine Dragons",17657,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
25,"My Bad",Khalid,17639,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
26,Talk,Khalid,17300,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
27,"Lepšia Pesnička",DMS,17157,https://open.spotify.com/track/6ntmdHcXnxQFnjFhgaInIV
28,"Better Now","Post Malone",16886,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
29,"Con Calma","Daddy Yankee",16581,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
30,"Who Do You Love","The Chainsmokers",16530,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
31,"Always Remember Us This Way","Lady Gaga",16499,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
32,"Speechless (feat. Erika Sirola)","Robin Schulz",16228,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
33,"MIDDLE CHILD","J. Cole",15797,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
34,"Eastside (with Halsey & Khalid)","benny blanco",15795,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
35,YYASMIN,Zayo,15788,https://open.spotify.com/track/37707WWKlfDSxYbmOEDZtF
36,"Zlatí a Zároveň Kanál",DMS,15408,https://open.spotify.com/track/5N3u2S8O3cm6F23FNGGPwi
37,Natural,"Imagine Dragons",15285,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
38,"Gauč Storytelling",Gleb,15216,https://open.spotify.com/track/0NVocBNVd5KHLcRssFWmTv
39,"In My Mind",Dynoro,14927,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
40,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",14881,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
41,"thank u, next","Ariana Grande",14872,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
42,"Another One Bites The Dust - Remastered 2011",Queen,14787,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
43,"Be Alright","Dean Lewis",14525,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
44,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",14273,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
45,"No Sleep (feat. Bonn)","Martin Garrix",14168,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
46,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,13863,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
47,Wannabe,Naflexx,13847,https://open.spotify.com/track/1POTUkpB200V9lAyFUa7Hf
48,"Please Me","Cardi B",13639,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
49,2002,Anne-Marie,13544,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
50,"Je Mi...",Kali,12999,https://open.spotify.com/track/6gcZbQA0LYz2hfqMAZny7f
51,"when the party's over","Billie Eilish",12897,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
52,NETOPIER,Zayo,12577,https://open.spotify.com/track/0Xqh1z3gYQVpbz6QDuspZa
53,lovely,"Billie Eilish",12460,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
54,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",12403,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
55,Grappa,Karlo,12380,https://open.spotify.com/track/3TqlCJEWBYq8YBbixOy6yN
56,"SICKO MODE","Travis Scott",12143,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
57,365,Zedd,11936,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
58,Robbery,"Juice WRLD",11934,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
59,Hope,"The Chainsmokers",11933,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
60,Youngblood,"5 Seconds of Summer",11891,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
61,"Body (feat. brando)","Loud Luxury",11808,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
62,"Let You Love Me","Rita Ora",11768,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
63,"rockstar (feat. 21 Savage)","Post Malone",11720,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
64,Nevermind,"Dennis Lloyd",11662,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
65,"Walk Me Home",P!nk,11564,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
66,"Under Pressure - Remastered 2011",Queen,11443,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
67,Kardio,DMS,11415,https://open.spotify.com/track/7hank1dOJsHakKfvRjhnej
