,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Roses - Imanbek Remix","SAINt JHN",112246,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
2,"Blinding Lights","The Weeknd",82302,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,Viac,Nerieš,67798,https://open.spotify.com/track/2eLTkjdcbBCTew9qvn6hzz
4,"The Box","Roddy Ricch",56914,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
5,"Don't Start Now","Dua Lipa",50907,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
6,"Toosie Slide",Drake,49553,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
7,Falling,"Trevor Daniel",44557,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
8,"Blueberry Faygo","Lil Mosey",41337,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
9,"Dance Monkey","Tones And I",41055,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
10,"Godzilla (feat. Juice WRLD)",Eminem,40400,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
11,"Break My Heart","Dua Lipa",40288,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
12,"Ruka Na Volante",Nerieš,39769,https://open.spotify.com/track/4OhVw8lHCuy8S8Q0YyD57B
13,"Boss Bitch","Doja Cat",39262,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
14,Og,Separ,38277,https://open.spotify.com/track/0M8l1pXMG7SQiaMCULsKAK
15,"death bed (coffee for your head)",Powfu,37355,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
16,"J Lo",Kontrafakt,35073,https://open.spotify.com/track/66Cr54dci8JYsaVnqzrSjb
17,"Sunday Best",Surfaces,34704,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
18,"In Your Eyes","The Weeknd",34266,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
19,Circles,"Post Malone",33392,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
20,ROXANNE,"Arizona Zervas",33189,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
21,Savage,"Megan Thee Stallion",31886,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
22,"Say So","Doja Cat",31465,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
23,Supalonely,BENEE,30563,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
24,Physical,"Dua Lipa",30534,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
25,"Breaking Me",Topic,30494,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
26,Dopis,Nerieš,30158,https://open.spotify.com/track/3BWifvJjBCHbNTUOtNXc4t
27,Neviditelnej,Kontrafakt,29941,https://open.spotify.com/track/1ZX3Qk3dnbGhMUwvlIMwWt
28,"Intentions (feat. Quavo)","Justin Bieber",29797,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
29,"Ride It",Regard,29120,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
30,"ily (i love you baby) (feat. Emilee)","Surf Mesa",27912,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
31,"Čo Bude",Nerieš,26052,https://open.spotify.com/track/5mh37zRQPVdgCZYKulVz3v
32,"everything i wanted","Billie Eilish",25317,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
33,"Someone You Loved","Lewis Capaldi",25274,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
34,"Adore You","Harry Styles",25116,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
35,Skechers,DripReport,24480,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
36,"bad guy","Billie Eilish",24004,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
37,Memories,"Maroon 5",23956,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
38,"Až na měsíc","Viktor Sheen",23638,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l
39,"After Hours","The Weeknd",23461,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
40,Život,Nerieš,23405,https://open.spotify.com/track/70SaqNVud43YLyHuing1ck
