,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Pumpa,Ego,95058,https://open.spotify.com/track/5mZB7xVhF6kfprZntquCVy
2,"Mood (feat. iann dior)",24kGoldn,69017,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,Zatmenie,Ego,65751,https://open.spotify.com/track/4pSLxnDlE5sgpSgujbAb48
4,Alucard,"Viktor Sheen",59703,https://open.spotify.com/track/3EmK89vkqn2rZmu6Ow0D6G
5,Kolik,"Viktor Sheen",54684,https://open.spotify.com/track/1Lqu62Qfkm4XFSz7NnQi5T
6,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",53949,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
7,"Rozdělený světy","Viktor Sheen",53756,https://open.spotify.com/track/65sTVVVMDnczku5Gt2PTmt
8,"Deep End",Fousheé,53263,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
9,Fajn,Ego,51355,https://open.spotify.com/track/31hQIqSyUsrX9czS68cCI1
10,"Poslední přání","Viktor Sheen",51300,https://open.spotify.com/track/533d6hecnXWyXHVlvozk6c
11,Plastic,"Viktor Sheen",49205,https://open.spotify.com/track/05ApNVIBssPKqyyKiydA6D
12,"Head & Heart (feat. MNEK)","Joel Corry",48920,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
13,Mlha,"Viktor Sheen",47718,https://open.spotify.com/track/1OaMFLJ5nu16V73o9DnZdL
14,Siri,"Viktor Sheen",47228,https://open.spotify.com/track/1jUHxj0IoIobHuCwdHFalP
15,Kruh,"Viktor Sheen",47196,https://open.spotify.com/track/6RwtdbzwJUkyDVLhIOccRJ
16,"ice baby","Viktor Sheen",45745,https://open.spotify.com/track/45t3Cu69GaHWSud3EoXJ21
17,HAWAII,"Pil C",44946,https://open.spotify.com/track/71fpW3zTuJrY8m5jlsN67I
18,"Chief Rocka",Ego,42929,https://open.spotify.com/track/6zvyLyEUZqasHdEe2Vhxcc
19,"Doug Demuro",Ego,41745,https://open.spotify.com/track/6aiNqhYVuT9EQ2kwOLkfUP
20,"Never Let Me Down",VIZE,40916,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
21,Rolls,Yzomandias,40106,https://open.spotify.com/track/7MjNsu3feSV5MnhZzBHXoh
