,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Savage Love (Laxed - Siren Beat)","Jawsh 685",66760,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
2,"Blinding Lights","The Weeknd",53144,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"Roses - Imanbek Remix","SAINt JHN",50913,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
4,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,49702,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,"Doug Demuro",Ego,49335,https://open.spotify.com/track/25tYeQHhk8DRn4YlFZah7K
6,"Breaking Me",Topic,46475,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
7,"Head & Heart (feat. MNEK)","Joel Corry",46268,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
8,"Watermelon Sugar","Harry Styles",45940,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,Viac,Nerieš,45212,https://open.spotify.com/track/2eLTkjdcbBCTew9qvn6hzz
10,"Ruka Na Volante",Nerieš,41264,https://open.spotify.com/track/4OhVw8lHCuy8S8Q0YyD57B
11,"Toto Leto",Sima,38494,https://open.spotify.com/track/1x7dZO2T89GTea6Rh9FVZa
12,"Niekde V Oblakoch",Saul,35392,https://open.spotify.com/track/6OVlADVquXLhHH7x79AjR1
13,Zrazu,Dame,34715,https://open.spotify.com/track/7Gieaj2T8MbfwL9ioa8Sod
14,"Some Say - Felix Jaehn Remix",Nea,33411,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
15,MAMACITA,"Black Eyed Peas",31790,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
16,VOILÀ,Konex,31741,https://open.spotify.com/track/0vu5Gf9XyzqId3s3B8udvR
17,"Kings & Queens","Ava Max",31439,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
18,"my future","Billie Eilish",31047,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
19,"ily (i love you baby) (feat. Emilee)","Surf Mesa",31044,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
20,OG,Separ,29484,https://open.spotify.com/track/2ijloBiuZP94dkVULrdf92
21,GOOBA,6ix9ine,28208,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
22,"Ahoj Ahoj Čo Ty",Separ,27788,https://open.spotify.com/track/2iAhzdLzdlF0e9ulTq0hRq
23,Alane,"Robin Schulz",27562,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
24,"Ride It",Regard,27274,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
25,"Come & Go (with Marshmello)","Juice WRLD",27169,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
26,"Rain On Me (with Ariana Grande)","Lady Gaga",26556,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
27,"Break My Heart","Dua Lipa",26371,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
28,"J Lo",Kontrafakt,25778,https://open.spotify.com/track/0ZoS0OXuPpBPKa2arKKKJ1
29,Supalonely,BENEE,25494,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30,"What's Love Got to Do with It",Kygo,25373,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
31,Trollin,Ego,25104,https://open.spotify.com/track/0SZxC1ojHITmSUCPLgUEM5
32,"Dance Monkey","Tones And I",24164,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
