,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",546915,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Sigues Con El","Dímelo Flow",248880,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
3,"Dance Monkey","Tones And I",235376,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Vete,"Bad Bunny",227000,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
5,Fantasias,"Rauw Alejandro",213412,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
6,"LA CANCIÓN","J Balvin",167773,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
7,"RITMO (Bad Boys For Life)","Black Eyed Peas",162289,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
8,"Pa' Olvidarme De Ella","Piso 21",160229,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
9,China,"Anuel AA",156392,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
10,"No Me Conoce - Remix","Jhay Cortez",152783,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
11,Callaita,"Bad Bunny",138566,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
12,"Whine Up","Nicky Jam",133339,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
13,"Adicto (with Anuel AA & Ozuna)",Tainy,133006,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
14,"Hola - Remix",Dalex,128885,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
15,Morado,"J Balvin",122244,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
16,"Que Tire Pa Lante","Daddy Yankee",118332,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
17,Muévelo,"Nicky Jam",116425,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
18,"Me Gusta",Shakira,116378,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
19,"Si Te Vas",Sech,112881,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
20,Infeliz,Arcangel,111914,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
