,0
Position,100.5
Streams,440205.26
danceability,0.5702436548223349
energy,0.48355329949238557
key,5.0
loudness,-8.04075634517767
mode,0.7817258883248731
speechiness,0.05432487309644671
acousticness,0.5122944670050759
instrumentalness,0.018574081776649744
liveness,0.1628710659898478
valence,0.39764517766497454
tempo,116.81940101522844
duration_ms,228388.72588832487
time_signature,3.9390862944162435
