,0
Position,100.5
Streams,72971.855
danceability,0.6903056994818656
energy,0.6311709844559583
key,5.38860103626943
loudness,-6.523616580310883
mode,0.533678756476684
speechiness,0.11252279792746106
acousticness,0.24168036269430057
instrumentalness,0.011363386994818661
liveness,0.16173160621761662
valence,0.5103880829015545
tempo,118.84381347150263
duration_ms,194950.29015544042
time_signature,4.010362694300518
