,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,260308,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"La Jeepeta - Remix","Nio Garcia",111478,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
3,"La Curiosidad","Jay Wheeler",99088,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
4,"Ay, DiOs Mío!","KAROL G",95055,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
5,Relación,Sech,86234,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
6,"Tattoo - Remix with Camilo","Rauw Alejandro",84569,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
7,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",79510,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
8,Caramelo,Ozuna,79043,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
9,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,75881,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
10,Dynamite,BTS,68367,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
11,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",55566,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
12,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",55553,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
13,Rojo,"J Balvin",55048,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
14,"Pa' Olvidarme De Ella","Piso 21",52296,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
15,"Blinding Lights","The Weeknd",51956,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,"Djadja (feat. Maluma) - Remix","Aya Nakamura",51695,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
17,Favorito,Camilo,50644,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
18,"Hola - Remix",Dalex,48278,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
19,"Tak Tiki Tak","Harry Nach",48241,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
20,"CÓMO SE SIENTE - Remix","Jhay Cortez",46717,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
21,Azul,"J Balvin",46322,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
22,Safaera,"Bad Bunny",46290,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
23,"Mi Cuarto","Jerry Di",44189,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
24,"Quiéreme Mientras Se Pueda","Manuel Turizo",42898,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
25,"Sigues Con El","Dímelo Flow",40978,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
26,"LA CANCIÓN","J Balvin",40379,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
27,Fantasias,"Rauw Alejandro",40350,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
28,Diosa,"Myke Towers",39884,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
29,"Yo Perreo Sola","Bad Bunny",39843,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
30,Jangueo,"Alex Rose",39307,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
31,"No Me Conoce - Remix","Jhay Cortez",38964,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
32,+Linda,Dalex,38654,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
33,"Hasta Que Dios Diga","Anuel AA",38545,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
34,"Mamichula - con Nicki Nicole",Trueno,38053,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
35,"Bye Bye","Kim Loaiza",37980,https://open.spotify.com/track/5gc6e6b4ZLAxhLeVtgWe9c
36,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,37899,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
37,ADMV,Maluma,37761,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
38,"Parce (feat. Justin Quiles)",Maluma,37457,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
39,Tattoo,"Rauw Alejandro",36287,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
40,Vete,"Bad Bunny",36200,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
41,"La Santa","Bad Bunny",35756,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
42,Tusa,"KAROL G",35484,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
43,"Si Veo a Tu Mamá","Bad Bunny",35481,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
44,Ignorantes,"Bad Bunny",35366,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
45,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,34483,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
46,"El Efecto","Rauw Alejandro",34189,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
47,"Caramelo - Remix",Ozuna,33830,https://open.spotify.com/track/2uu2aGqA2UblCg581Q7l1g
48,PORFA,Feid,33723,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
49,"El Efecto - Remix","Rauw Alejandro",33532,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
50,"Madrid (feat. Myke Towers)",Maluma,32247,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
51,"CANCIÓN CON YANDEL",Yandel,30825,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
52,"La Difícil","Bad Bunny",30466,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
53,Anaranjado,"Jowell & Randy",30324,https://open.spotify.com/track/0cRgJuB6TRtb5RZ2HkjSLh
54,"Don't Start Now","Dua Lipa",29590,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
55,"Adicto (with Anuel AA & Ozuna)",Tainy,29364,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
56,"El Mismo Aire - con Pablo Alborán",Camilo,29170,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
57,"La Forma en Que Me Miras","Super Yei",29072,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
58,"Sigues Con El - Remix",Arcangel,28964,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
59,"Dream Girl - Remix","Ir Sais",28432,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
60,"Watermelon Sugar","Harry Styles",27603,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
61,Morado,"J Balvin",27449,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
62,"De Los Besos Que Te Di","Christian Nodal",27249,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
63,"Dance Monkey","Tones And I",26347,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
64,Callaita,"Bad Bunny",26249,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
65,"Por Primera Vez",Camilo,26104,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
66,Tutu,Camilo,25131,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
67,"WAP (feat. Megan Thee Stallion)","Cardi B",23794,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
68,"Si Me Dices Que Sí",Reik,23665,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
69,Singapur,"El Alfa",23568,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
70,"Si Estuviésemos Juntos","Bad Bunny",23543,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
71,"11 PM",Maluma,23472,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
72,"Dembow 2020",Yandel,22667,https://open.spotify.com/track/0j1VxrPkMyFGvz0jZzxUoZ
73,"A Tu Merced","Bad Bunny",22654,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
74,Amarillo,"J Balvin",22526,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
75,Reggaetonera,"Anuel AA",22115,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
76,China,"Anuel AA",22113,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
77,"A Mí","Rels B",22045,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
78,"Te Vi","Piso 21",22040,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
79,"death bed (coffee for your head)",Powfu,21899,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
80,"BYE ME FUI","Bad Bunny",21216,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
81,Quizas,"Rich Music LTD",20773,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
82,Locura,"Cali Y El Dandee",20498,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
83,"Bellaquita - Remix",Dalex,20091,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
84,"Pa Mí - Remix",Dalex,20070,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
85,"La Tóxica",Farruko,20050,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
86,"Los Besos",Greeicy,19792,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG
87,"No Bailes Sola","Danna Paola",19602,https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
88,"Cielo a un Diablo",Maluma,19444,https://open.spotify.com/track/7fOmJs2dwIJGFc90D8UzRu
89,"La Mitad",Camilo,19428,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
90,"How You Like That",BLACKPINK,19069,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
91,Desconocidos,"Mau y Ricky",19062,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
