,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",100506,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,Secreto,"Anuel AA",95514,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
3,"Calma - Remix","Pedro Capó",82243,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
4,Desconocidos,"Mau y Ricky",68357,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
5,"Adan y Eva","Paulo Londra",56349,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
6,"Ella Quiere Beber - Remix","Anuel AA",51329,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
7,"Te Vi","Piso 21",49318,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
8,Amanece,"Anuel AA",48455,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
9,"MIA (feat. Drake)","Bad Bunny",45013,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
10,"Baila Baila Baila",Ozuna,43609,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
11,Bubalu,"Becky G",42196,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
12,"Un Año","Sebastian Yatra",41378,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
13,"7 rings","Ariana Grande",35788,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",35051,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,34605,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
16,Créeme,"KAROL G",32555,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
