,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"THE SCOTTS","THE SCOTTS",375440,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,"Roses - Imanbek Remix","SAINt JHN",314726,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Blinding Lights","The Weeknd",300334,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Toosie Slide",Drake,299138,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
5,Emotions,Ufo361,261808,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
6,"Nicht verdient","Capital Bra",222547,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
7,90-60-111,"SHIRIN DAVID",220260,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk
8,"Dance Monkey","Tones And I",217638,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,"ily (i love you baby) (feat. Emilee)","Surf Mesa",206512,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
10,"Breaking Me",Topic,186449,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
11,"death bed (coffee for your head)",Powfu,173929,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
12,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,173458,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
13,"In Your Eyes (feat. Alida)","Robin Schulz",165929,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
14,"The Box","Roddy Ricch",163246,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15,Tusa,"KAROL G",160025,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
16,"SICKO MODE","Travis Scott",151164,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
17,Salt,"Ava Max",149897,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
18,"Don't Start Now","Dua Lipa",147212,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
19,"HIGHEST IN THE ROOM","Travis Scott",146061,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
20,BaeBae,Samra,140979,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
21,goosebumps,"Travis Scott",138534,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
22,"Blueberry Faygo","Lil Mosey",136246,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
23,"Sunday Best",Surfaces,133375,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
24,"Say So","Doja Cat",133286,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
25,"365 Tage",Samra,124093,https://open.spotify.com/track/6I2jabBRzwhiYHsSTqnrRC
26,Supalonely,BENEE,121822,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
27,"Someone You Loved","Lewis Capaldi",120566,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"Boss Bitch","Doja Cat",116101,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
29,Righteous,"Juice WRLD",114591,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
30,Falling,"Trevor Daniel",113580,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
31,"Before You Go","Lewis Capaldi",113468,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
32,Savage,"Megan Thee Stallion",108008,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
33,Skechers,DripReport,103280,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
34,"Ride It",Regard,103255,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
35,"Some Say",Nea,101948,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
36,Roller,"Apache 207",97452,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
37,"Life Is Good (feat. Drake)",Future,97329,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
38,"Lose Control",MEDUZA,96897,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
39,"Du bist mein",Zuna,95907,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
40,"Final Fantasy",Ufo361,94610,https://open.spotify.com/track/4rD3luOvJQ9meRCBG7WPER
41,"Kings & Queens","Ava Max",93800,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
42,ROXANNE,"Arizona Zervas",93676,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
43,"Break My Heart","Dua Lipa",92306,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
44,"WHATS POPPIN","Jack Harlow",92276,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
45,MAMACITA,"Black Eyed Peas",91904,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
46,Underdog,Elias,90637,https://open.spotify.com/track/1kNOYGYeUNIemqnotftMck
47,"H <3 T E L",Dardan,89472,https://open.spotify.com/track/4n0Ke1KJsPHvd7xRoU29E2
48,"Intentions (feat. Quavo)","Justin Bieber",88928,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
49,"Allein sein",Ufo361,84906,https://open.spotify.com/track/3zu4LFZ5qruUJwtDpCRQW4
50,"In Your Eyes","The Weeknd",84705,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
51,Memories,"Maroon 5",84605,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
52,"bad guy","Billie Eilish",84023,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
53,Rojo,"J Balvin",83729,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
