,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Du bist mein",Zuna,360240,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
2,"Blinding Lights","The Weeknd",345225,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"Roses - Imanbek Remix","SAINt JHN",309899,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Dance Monkey","Tones And I",264079,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,"Allein sein",Ufo361,210859,https://open.spotify.com/track/2TrhpvxwuF6hrboTdRXwnS
6,"The Box","Roddy Ricch",208475,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,"H <3 T E L",Dardan,195982,https://open.spotify.com/track/4n0Ke1KJsPHvd7xRoU29E2
8,"Don't Start Now","Dua Lipa",192641,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
9,"death bed (coffee for your head)",Powfu,180918,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,Tusa,"KAROL G",176629,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
11,"Breaking Me",Topic,170438,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"In Your Eyes (feat. Alida)","Robin Schulz",165307,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
13,Trippin’,Luciano,163515,https://open.spotify.com/track/1KKooKZBpTAPVFjGvStjsa
14,Salt,"Ava Max",144330,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
15,Falling,"Trevor Daniel",143012,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
16,"Blueberry Faygo","Lil Mosey",133858,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
17,"Someone You Loved","Lewis Capaldi",133566,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,"In Your Eyes","The Weeknd",130161,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
19,"Say So","Doja Cat",127798,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
