,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,419422,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",333062,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,"Einsam an der Spitze","Capital Bra",247930,https://open.spotify.com/track/1JPd9BSiiN7xrKE64Qo30m
4,"Savage Love (Laxed - Siren Beat)","Jawsh 685",232188,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",207128,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
6,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,201263,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
7,"WAP (feat. Megan Thee Stallion)","Cardi B",196082,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
8,"DEUX TOILES DE MER",Damso,191743,https://open.spotify.com/track/7yN9Qx1HtE4c1fhakBz8Ay
9,"Head & Heart (feat. MNEK)","Joel Corry",189637,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
10,"Watermelon Sugar","Harry Styles",184893,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
11,"Fast Life 2",Azet,182651,https://open.spotify.com/track/249XLLQSxCTZLh2H54cC0I
12,"Bande organisée",Kofs,182542,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
13,"BXL ZOO",Damso,180518,https://open.spotify.com/track/7BO3y8lmogACezwHqZ1HTB
14,"Jerusalema (feat. Nomcebo Zikode)","Master KG",165123,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
15,"Blinding Lights","The Weeknd",164776,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,"Mood Swings (feat. Lil Tjay)","Pop Smoke",162758,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
17,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,160902,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
18,"Frühstück in Paris","Capital Bra",159256,https://open.spotify.com/track/1ddbNJwDjjmCYz1GFGYnsw
19,"Holy (feat. Chance The Rapper)","Justin Bieber",154349,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
20,"LIFE LIFE",Damso,154146,https://open.spotify.com/track/4FnWH9l7gxQmrNpfA5AZKP
21,"GREECE (feat. Drake)","DJ Khaled",148401,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
22,"you broke me first","Tate McRae",145590,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
23,"POPSTAR (feat. Drake)","DJ Khaled",144215,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
24,"Fuckst mich nur ab","Bonez MC",137625,https://open.spotify.com/track/0y8mJFmm4ogCHnfe0oTuT6
25,"Take You Dancing","Jason Derulo",137595,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
26,"Roses - Imanbek Remix","SAINt JHN",137512,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
27,"Joli bébé",Naza,136033,https://open.spotify.com/track/6ARJHbYGKNatxHVghTkWWp
28,"Breaking Me",Topic,135470,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
29,MEVTR,Damso,133521,https://open.spotify.com/track/7hBJCiMzo1kZzzRfGOpWwE
30,"Never Let Me Down",VIZE,130418,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
31,"Jolie nana","Aya Nakamura",129698,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
32,"COEUR EN MIETTES",Damso,128966,https://open.spotify.com/track/32arZ09m8FH1vTNJn2xdmH
