,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Rojo,"J Balvin",242322,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
2,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",221491,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
3,Favorito,Camilo,216910,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
4,Tattoo,"Rauw Alejandro",201781,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
5,Ignorantes,"Bad Bunny",191815,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
6,Safaera,"Bad Bunny",185672,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
7,Diosa,"Myke Towers",173533,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
8,"Yo Perreo Sola","Bad Bunny",163225,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
9,"Si Veo a Tu Mamá","Bad Bunny",155376,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
10,"Hola - Remix",Dalex,149319,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
11,"Sigues Con El","Dímelo Flow",143060,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
12,"La Difícil","Bad Bunny",139177,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
13,PORFA,Feid,138705,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
14,Mejor,Dalex,125149,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
15,Tusa,"KAROL G",120541,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
16,"Por Primera Vez",Camilo,113262,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
17,"Sigues Con El - Remix",Arcangel,113085,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
18,"Bellaquita - Remix",Dalex,111910,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
19,Vete,"Bad Bunny",110842,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
20,"death bed (coffee for your head)",Powfu,110359,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
21,Keii,"Anuel AA",105130,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
22,"Pa Los Gustos Los Colores",Javiielo,102037,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
23,Girl,"Myke Towers",102007,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
24,Fantasias,"Rauw Alejandro",98317,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
25,Follow,"KAROL G",95854,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
26,Amarillo,"J Balvin",91513,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
27,"La Santa","Bad Bunny",85072,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
28,"Blinding Lights","The Weeknd",84861,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,Morado,"J Balvin",83569,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
30,"El Efecto - Remix","Rauw Alejandro",83397,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
31,Quizas,"Rich Music LTD",80041,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
32,"Dance Monkey","Tones And I",79867,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
33,"Pa' Olvidarme De Ella","Piso 21",77167,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
34,"Adicto (with Anuel AA & Ozuna)",Tainy,76376,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
35,"Me Gusta",Shakira,75597,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
36,Definitivamente,"Daddy Yankee",73089,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
37,"Si Te Vas",Sech,71658,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
38,"Mi Error - Remix","Eladio Carrion",69514,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt
39,"Don't Start Now","Dua Lipa",68686,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
40,"Fantasias - Remix","Rauw Alejandro",66748,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
41,"LA CANCIÓN","J Balvin",66716,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
42,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",64708,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
43,"No Me Conoce - Remix","Jhay Cortez",62881,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
44,Muévelo,"Nicky Jam",62298,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
