,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Fantasias,"Rauw Alejandro",298176,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
2,Bellaquita,Dalex,257925,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
3,"RITMO (Bad Boys For Life)","Black Eyed Peas",227322,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
4,Quizas,"Rich Music LTD",226976,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
5,"Hola - Remix",Dalex,225525,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
6,"Adicto (with Anuel AA & Ozuna)",Tainy,216369,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
7,"Si Te Vas",Sech,207982,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
8,"Que Tire Pa Lante","Daddy Yankee",186668,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
9,China,"Anuel AA",171331,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
10,"Cuerpo en Venta",Noriel,158997,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
11,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",149959,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
12,"LA CANCIÓN","J Balvin",147433,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
13,"No Me Conoce - Remix","Jhay Cortez",142081,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
14,Piensan,Haze,140902,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
15,Aventura,Lunay,125602,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
16,Callaita,"Bad Bunny",121176,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
17,"Whine Up","Nicky Jam",118609,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
18,Uniforme,"Rich Music LTD",116718,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
19,Velitas,Darell,112019,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
20,Atrévete,"Nicky Jam",104465,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj
21,"Si Se Da - Remix","Myke Towers",103183,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
22,"Te Quemaste","Manuel Turizo",98605,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
