,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Paaristõuked,5MIINUST,40755,https://open.spotify.com/track/5fhn8aAo9FAl1pVLsMPOPk
2,"Blinding Lights","The Weeknd",37360,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
3,"The Box","Roddy Ricch",32049,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
4,"everything i wanted","Billie Eilish",31401,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
5,"Godzilla (feat. Juice WRLD)",Eminem,29931,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
6,Falling,"Trevor Daniel",28568,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
7,ROXANNE,"Arizona Zervas",20319,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
8,Aluspükse,5MIINUST,20258,https://open.spotify.com/track/2xtLPeeUmIzM1hFw2qeH4U
9,"Dance Monkey","Tones And I",19980,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
10,"Life Is Good (feat. Drake)",Future,19088,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
11,"Roses - Imanbek Remix","SAINt JHN",18772,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,"Don't Start Now","Dua Lipa",18587,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
13,"für Oksana",Nublu,18461,https://open.spotify.com/track/3ZNv0P70XQX5FoQAUw3bLg
14,"bad guy","Billie Eilish",17433,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,Circles,"Post Malone",16511,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
16,"You should be sad",Halsey,15807,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
17,"Nagu kuu",AG,15313,https://open.spotify.com/track/3PolbbkoTOtce1ecn1Z20a
18,Yummy,"Justin Bieber",15260,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
19,"Ride It",Regard,14354,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
20,"Adore You","Harry Styles",13923,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
21,"Break My Stride","Matthew Wilder",13685,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
22,"Good News","Mac Miller",13108,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
23,"Lose You To Love Me","Selena Gomez",12934,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
24,"Trampoline (with ZAYN)",SHAED,12881,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
25,Memories,"Maroon 5",12775,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
26,"Tehke ruumi!",Trad.Attack!,12735,https://open.spotify.com/track/6124vBzKw8coepRemnOdfY
27,"hot girl bummer",blackbear,12698,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
28,"3 Nights","Dominic Fike",12642,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
29,"when the party's over","Billie Eilish",12363,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
