,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",42221,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
2,"bury a friend","Billie Eilish",38510,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
3,Wow.,"Post Malone",21580,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,tmt,Nublu,21525,https://open.spotify.com/track/3BBC0z90LcToCjPIN0vuHp
5,Shallow,"Lady Gaga",17896,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",17400,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
7,"Without Me",Halsey,17370,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"Dancing With A Stranger (with Normani)","Sam Smith",16954,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
9,"i'm so tired...",Lauv,16130,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
10,Storm,"Victor Crone",15955,https://open.spotify.com/track/5oFGpjPtk5R32LITfkkMLx
11,"Giant (with Rag'n'Bone Man)","Calvin Harris",15720,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
12,"Cold Love","Kerli Kivilaan",15536,https://open.spotify.com/track/5dgzaIo3iUsGfPgEYFX1bR
13,"MIDDLE CHILD","J. Cole",15201,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
14,"when the party's over","Billie Eilish",15049,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
15,öölaps!,Nublu,14902,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
16,"High Hopes","Panic! At The Disco",14473,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
17,Hope,"The Chainsmokers",13666,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
18,"Let Me Down Slowly","Alec Benjamin",13169,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
19,"Mina Ka",Nublu,13150,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
20,"Sweet but Psycho","Ava Max",12881,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
21,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",12625,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
22,"thank u, next","Ariana Grande",12556,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
23,"a lot","21 Savage",12163,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
24,"Fk This Up",NOËP,11808,https://open.spotify.com/track/5J33M6H95iUMCJhZIoQqxM
25,"Be Alright","Dean Lewis",11717,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
26,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",11328,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
27,"Milline Päev",Lumevärv,11058,https://open.spotify.com/track/4ug1woifCGungA5WH7Kopv
28,"SICKO MODE","Travis Scott",10894,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
29,"Eastside (with Halsey & Khalid)","benny blanco",10487,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
30,lovely,"Billie Eilish",10413,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
31,Happier,Marshmello,10268,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
32,"Look Back at It","A Boogie Wit da Hoodie",10215,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
33,"Lost in the Fire",Gesaffelstein,10149,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
34,"Saturday Nights",Khalid,10090,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
