,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",48296,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,Rotterdam,Nublu,47374,https://open.spotify.com/track/6Sww4TlGIWXPSawXuJjHDI
3,"bad guy","Billie Eilish",33276,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"I Don't Care (with Justin Bieber)","Ed Sheeran",24521,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
5,"Ma Kuulsin Seda Läbi Viinamarjaväädi",Reket,23394,https://open.spotify.com/track/4eSp4AmnW1L4d6rCteCGnD
6,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",21740,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
7,"Piece Of Your Heart",MEDUZA,20969,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
8,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",18284,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
9,Panini,"Lil Nas X",17899,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
10,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",17069,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
11,Aluspükse,5MIINUST,16940,https://open.spotify.com/track/2xtLPeeUmIzM1hFw2qeH4U
12,"Old Town Road","Lil Nas X",16643,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
13,Aegluubis,Reket,16597,https://open.spotify.com/track/31tMxLZKKZamT9eCtpKSRv
14,"You Need To Calm Down","Taylor Swift",15828,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
15,öölaps!,Nublu,15817,https://open.spotify.com/track/7M9fQnBqpcc1pWOnccfqmd
16,Tsirkus,5MIINUST,15629,https://open.spotify.com/track/0x4cbwsF2NN3BwmQRgkljV
17,Tmt,Nublu,15097,https://open.spotify.com/track/4pBHwhJOeTivwkxjLm75jN
18,"Mina Ka",Nublu,13928,https://open.spotify.com/track/0e3Eh5SmHCXDs7ee0lHpc2
19,"If I Can't Have You","Shawn Mendes",13530,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
20,"Never Really Over","Katy Perry",13485,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
21,"SOS (feat. Aloe Blacc)",Avicii,13324,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
22,"Money In The Grave (Drake ft. Rick Ross)",Drake,13299,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
23,"Someone You Loved","Lewis Capaldi",12525,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,muusikakool,Nublu,12308,https://open.spotify.com/track/7DEirerYkkVLmFX763N8oQ
25,"Call You Mine","The Chainsmokers",11950,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
26,"Rescue Me",OneRepublic,11702,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
27,Rodeo,"Lil Nas X",11616,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
28,EARFQUAKE,"Tyler, The Creator",11566,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
29,Heaven,Avicii,11521,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
30,Sucker,"Jonas Brothers",11252,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
31,Ritual,Tiësto,11252,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
32,"One Thing Right",Marshmello,11217,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
33,"Only Human","Jonas Brothers",10782,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
34,"The London (feat. J. Cole & Travis Scott)","Young Thug",10550,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
35,"It's You","Ali Gatie",10487,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
36,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10333,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
37,"I Got Love","MiyaGi & Endspiel",10012,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
38,Tibulinnu,marp$,9869,https://open.spotify.com/track/5DrBaUdLV4pETrxaqp2igh
39,"Mother's Daughter","Miley Cyrus",9685,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
40,"when the party's over","Billie Eilish",9678,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
41,"i'm so tired...",Lauv,9464,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
42,"bury a friend","Billie Eilish",9382,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
43,"2D Tüdrukud","Clicherik & Mäx",9341,https://open.spotify.com/track/77guxF8J9CiQBtYQssMdoD
44,Trenažöör,5MIINUST,9143,https://open.spotify.com/track/6CUrRWNO3KlHuvuw8yESSU
45,"Mad Love",Mabel,9071,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
46,"Con Calma","Daddy Yankee",9035,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
47,"Go Loko (feat. Tyga, Jon Z)",YG,8939,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
48,Ransom,"Lil Tecca",8901,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
49,"7 rings","Ariana Grande",8812,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
