,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Aluspükse,5MIINUST,55749,https://open.spotify.com/track/2xtLPeeUmIzM1hFw2qeH4U
2,Señorita,"Shawn Mendes",52343,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,"Beautiful People (feat. Khalid)","Ed Sheeran",36055,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
4,"I Don't Care (with Justin Bieber)","Ed Sheeran",30547,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
5,Rotterdam,Nublu,29480,https://open.spotify.com/track/6Sww4TlGIWXPSawXuJjHDI
6,"Goodbyes (Feat. Young Thug)","Post Malone",25463,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
7,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",25144,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
8,"Antisocial (with Travis Scott)","Ed Sheeran",25082,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
9,"bad guy","Billie Eilish",24788,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Ma Kuulsin Seda Läbi Viinamarjaväädi",Reket,21587,https://open.spotify.com/track/4eSp4AmnW1L4d6rCteCGnD
11,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",19736,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
12,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",18572,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
13,"Piece Of Your Heart",MEDUZA,18007,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
14,"bad guy (with Justin Bieber)","Billie Eilish",17388,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
15,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",15568,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
16,Tsirkus,5MIINUST,15550,https://open.spotify.com/track/0x4cbwsF2NN3BwmQRgkljV
17,Lalala,Y2K,15248,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
18,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",15008,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
19,öölaps!,Nublu,14700,https://open.spotify.com/track/7M9fQnBqpcc1pWOnccfqmd
20,Panini,"Lil Nas X",14541,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
21,"Someone You Loved","Lewis Capaldi",13960,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
22,Tmt,Nublu,13607,https://open.spotify.com/track/4pBHwhJOeTivwkxjLm75jN
23,"Best Part of Me (feat. YEBBA)","Ed Sheeran",13588,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
24,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",12577,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
25,"Old Town Road","Lil Nas X",12453,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
26,"Mina Ka",Nublu,12415,https://open.spotify.com/track/0e3Eh5SmHCXDs7ee0lHpc2
