,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,GOOBA,6ix9ine,35482,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
2,"Roses - Imanbek Remix","SAINt JHN",33465,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"THE SCOTTS","THE SCOTTS",32520,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
4,"Blinding Lights","The Weeknd",31191,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Toosie Slide",Drake,26049,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,"The Box","Roddy Ricch",23530,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,23362,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,"Blueberry Faygo","Lil Mosey",21945,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
9,"death bed (coffee for your head)",Powfu,21507,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"WHATS POPPIN","Jack Harlow",20718,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
11,"Sunday Best",Surfaces,18902,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
12,Falling,"Trevor Daniel",18280,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
13,"Boss Bitch","Doja Cat",17868,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
14,"Stuck with U (with Justin Bieber)","Ariana Grande",17692,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
15,"Don't Start Now","Dua Lipa",17488,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
16,Supalonely,BENEE,16710,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
17,"ily (i love you baby) (feat. Emilee)","Surf Mesa",16617,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
18,"Say So","Doja Cat",16457,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
19,"Adore You","Harry Styles",16223,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
20,Circles,"Post Malone",16102,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
21,Righteous,"Juice WRLD",15844,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
22,"After Party","Don Toliver",15377,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
23,"HIGHEST IN THE ROOM","Travis Scott",15374,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
24,"Be Kind (with Halsey)",Marshmello,15180,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
25,"Breaking Me",Topic,14734,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
26,"Break My Heart","Dua Lipa",14550,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
27,"Life Is Good (feat. Drake)",Future,14466,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
28,"everything i wanted","Billie Eilish",14381,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
29,goosebumps,"Travis Scott",13168,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
30,ROXANNE,"Arizona Zervas",13144,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
31,"Play Date","Melanie Martinez",12851,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
32,"Intentions (feat. Quavo)","Justin Bieber",12822,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
33,Skechers,DripReport,12798,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
34,"In Your Eyes","The Weeknd",12578,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
35,"Godzilla (feat. Juice WRLD)",Eminem,12127,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
36,"SICKO MODE","Travis Scott",11996,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
37,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",11976,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
38,"Pain 1993 (with Playboi Carti)",Drake,11897,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
39,"Party Girl",StaySolidRocky,11614,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
40,Physical,"Dua Lipa",11546,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
41,"CITY OF ANGELS",24kGoldn,11272,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
42,Savage,"Megan Thee Stallion",11162,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
43,"Dance Monkey","Tones And I",11040,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
44,"bad guy","Billie Eilish",10591,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
