,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Astronaut In The Ocean","Masked Wolf",28617,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
2,"drivers license","Olivia Rodrigo",27707,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,"Save Your Tears","The Weeknd",25254,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
4,Streets,"Doja Cat",23784,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
5,"The Business",Tiësto,23295,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"ТЫ ГОРИШЬ КАК ОГОНЬ","SLAVA MARLOW",20758,https://open.spotify.com/track/12Kknh5NqqAukiyevjDQkT
7,"Calling My Phone","Lil Tjay",19446,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
8,"Моя голова винтом (My head is spinning like a screw)",kostromin,18370,https://open.spotify.com/track/4KrhaZm4JRkNO4HRdLvJIG
9,"Blinding Lights","The Weeknd",18019,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
10,"WITHOUT YOU","The Kid LAROI",17806,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,"Sweater Weather","The Neighbourhood",17339,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
12,"Снова я напиваюсь","SLAVA MARLOW",17283,https://open.spotify.com/track/18t2lAzaHW2bJomYeyzrpy
13,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",16395,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
14,Whoopty,CJ,16122,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
15,"Mood (feat. iann dior)",24kGoldn,16118,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
16,"Paradise (feat. Dermot Kennedy)",MEDUZA,15987,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
17,SugarCrash!,ElyOtto,15807,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
18,Голос,"Egor Kreed",15667,https://open.spotify.com/track/1F243xppsThmJaxnBuBfMA
19,"Cristal & МОЁТ",MORGENSHTERN,15622,https://open.spotify.com/track/4KfmruShP5zOi9hYjM76e6
20,"Your Love (9PM)",ATB,15452,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
21,Arcade,"Duncan Laurence",15145,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
22,"Heat Waves","Glass Animals",14513,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
23,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,14182,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
24,telepatía,"Kali Uchis",14178,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
25,Up,"Cardi B",13799,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
26,"you broke me first","Tate McRae",13511,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
27,"Therefore I Am","Billie Eilish",13449,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
28,"Goosebumps - Remix","Travis Scott",13378,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
29,"Levitating (feat. DaBaby)","Dua Lipa",13130,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
30,"Head & Heart (feat. MNEK)","Joel Corry",12984,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
31,"Daddy Issues","The Neighbourhood",12533,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
32,"Good Days",SZA,12434,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
33,Hayloft,"Mother Mother",12179,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
34,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",12072,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
35,Быстро,"SLAVA MARLOW",11857,https://open.spotify.com/track/2vuRLuYUWwwQgQtg1TzkKj
36,"Roses - Imanbek Remix","SAINt JHN",11771,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
37,"Star Shopping","Lil Peep",11686,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
