,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",30820,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Dance Monkey","Tones And I",30190,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Ransom,"Lil Tecca",26961,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
4,"Babushka Boi","A$AP Rocky",25256,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
5,Circles,"Post Malone",25043,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG
6,"Beautiful People (feat. Khalid)","Ed Sheeran",22988,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
7,"How Do You Sleep?","Sam Smith",21574,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
8,"bad guy","Billie Eilish",21561,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
9,Lalala,Y2K,21015,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
10,"Piededzini Mann","Singapūras Satīns",18097,https://open.spotify.com/track/0q3QoeqUKLIiHz7d43nvGb
11,"Goodbyes (Feat. Young Thug)","Post Malone",17711,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
12,"Someone You Loved","Lewis Capaldi",15667,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
13,"boyfriend (with Social House)","Ariana Grande",14944,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
14,"Piece Of Your Heart",MEDUZA,14526,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
15,"I Don't Care (with Justin Bieber)","Ed Sheeran",14229,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
16,"Te Saule aust",Instrumenti,13912,https://open.spotify.com/track/62VZXeC3AwCXjdzggLl3CP
17,"3 Nights","Dominic Fike",13746,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
18,"Slide Away","Miley Cyrus",13700,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
19,"Old Town Road - Remix","Lil Nas X",13696,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
20,"fuck, i'm lonely",Lauv,13348,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
21,"2 типа людей","Max Korzh",12829,https://open.spotify.com/track/5kz9d0Cxx7RK8PjRLlWnAt
22,"Truth Hurts",Lizzo,12613,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
23,"Takeaway (feat. Lennon Stella)","The Chainsmokers",12520,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
24,Lover,"Taylor Swift",12009,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
25,Panini,"Lil Nas X",11860,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
26,Teeth,"5 Seconds of Summer",11856,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
27,"Rescue Me",OneRepublic,10982,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
28,"The London (feat. J. Cole & Travis Scott)","Young Thug",10641,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
29,"It's You","Ali Gatie",10495,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
30,"Zemes stunda",ansis,10238,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
31,"Visā Visumā Visums ir viss",Instrumenti,10135,https://open.spotify.com/track/3YJkDLcvbMMqyJAn1qhFUQ
32,"Higher Love",Kygo,10128,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
33,"I Got Love","MiyaGi & Endspiel",10115,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
34,"Money In The Grave (Drake ft. Rick Ross)",Drake,10105,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
35,"You Need To Calm Down","Taylor Swift",10072,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
36,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9966,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
37,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",9644,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
38,"Tu Saki","Kreisais Krasts",9454,https://open.spotify.com/track/3tzNVqoedgEnkeuYzwJ2Xa
39,"Королева танцпола","Dzharo & Khanza",9005,https://open.spotify.com/track/7DETuWY9GjRnHeEGGVT8Ee
40,"Doin' Time","Lana Del Rey",8959,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
41,I.F.L.Y.,Bazzi,8889,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
42,"Let Me Down Slowly","Alec Benjamin",8867,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
43,"Mother's Daughter","Miley Cyrus",8809,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
44,"when the party's over","Billie Eilish",8795,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
45,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",8721,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
46,"lovely (with Khalid)","Billie Eilish",8551,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",8510,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
48,Motivation,Normani,8373,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
49,"Мокрые кроссы","Tima Belorusskih",8167,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
50,"The Man","Taylor Swift",8101,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
