,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",22608,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,Sucker,"Jonas Brothers",19523,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
3,"bury a friend","Billie Eilish",19478,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
4,Wow.,"Post Malone",18943,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"break up with your girlfriend, i'm bored","Ariana Grande",18647,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
6,Shallow,"Lady Gaga",18078,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"MIDDLE CHILD","J. Cole",17806,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",16683,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
9,"wish you were gay","Billie Eilish",16454,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
10,"Giant (with Rag'n'Bone Man)","Calvin Harris",15729,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
11,"i'm so tired...",Lauv,15711,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
12,"Dancing With A Stranger (with Normani)","Sam Smith",15253,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
13,"Let Me Down Slowly","Alec Benjamin",13952,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
14,"Without Me",Halsey,13306,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
15,"Мокрые кроссы","Tima Belorusskih",12237,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
16,"Zemes stunda",ansis,12062,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
17,"when the party's over","Billie Eilish",11990,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
18,"Don't Call Me Up",Mabel,11953,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
19,Chlorine,"Twenty One Pilots",11885,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
20,"Old Town Road","Lil Nas X",11874,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
21,"Numb Numb Juice","ScHoolboy Q",11591,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp
22,Happier,Marshmello,11253,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
23,"High Hopes","Panic! At The Disco",11217,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
24,"Pure Water (with Migos)",Mustard,11106,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
25,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",11088,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
