,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Cadillac,MORGENSHTERN,27634,https://open.spotify.com/track/6qWaZ2KzYhyrv1ILuAcIIv
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,26502,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Watermelon Sugar","Harry Styles",25911,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
4,"Blinding Lights","The Weeknd",25907,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Roses - Imanbek Remix","SAINt JHN",23750,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
6,"Поболело и прошло",HENSY,20634,https://open.spotify.com/track/6PBVlqjvNb26dYZOFKTX51
7,"my future","Billie Eilish",20502,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
8,"Savage Love (Laxed - Siren Beat)","Jawsh 685",19143,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,X.O,"The Limba",18070,https://open.spotify.com/track/6o92Z50qYohU4Q03xbMneu
10,"Breaking Me",Topic,17587,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
11,"Come & Go (with Marshmello)","Juice WRLD",16819,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
12,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",16252,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
13,"Blueberry Faygo","Lil Mosey",16034,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
14,"Stunnin' (feat. Harm Franklin)","Curtis Waters",14552,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
15,"Wishing Well","Juice WRLD",14404,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
16,"ily (i love you baby) (feat. Emilee)","Surf Mesa",14238,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
17,"death bed (coffee for your head)",Powfu,13991,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
18,Blingi,"Singapūras Satīns",13773,https://open.spotify.com/track/3IaJsKZ2JpGnSIiSfom8Qu
19,Bambaleo,"Singapūras Satīns",13106,https://open.spotify.com/track/1FTms4ZPzEgFIxXUm4Fmrx
20,GOOBA,6ix9ine,13101,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
21,"POPSTAR (feat. Drake)","DJ Khaled",12913,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
22,"Party Girl",StaySolidRocky,12858,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
23,"ICE (feat. MORGENSHTERN)",MORGENSHTERN,12781,https://open.spotify.com/track/2E5NGLtMqDmeijWcntP8Ca
24,"HIGHEST IN THE ROOM","Travis Scott",12584,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
25,"The Box","Roddy Ricch",12447,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
26,"Toosie Slide",Drake,12220,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
27,"Kings & Queens","Ava Max",12086,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
28,"Rain On Me (with Ariana Grande)","Lady Gaga",12064,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
29,"THE SCOTTS","THE SCOTTS",11671,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
30,"Sunday Best",Surfaces,11642,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
31,РАТАТАТАТА,MORGENSHTERN,11409,https://open.spotify.com/track/0eou4g499YFO8jSxYQjvFH
32,goosebumps,"Travis Scott",11253,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
33,"WHATS POPPIN","Jack Harlow",11203,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
34,"Be Kind (with Halsey)",Marshmello,11145,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
35,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",11044,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
36,"Dzeguzes balss","Carnival Youth",11023,https://open.spotify.com/track/4Rl7jX5PG65J3JgcFce3SW
37,Fendi,Rakhim,10934,https://open.spotify.com/track/6Y6J8CNHtOuklPhVnvmnm1
38,"Adore You","Harry Styles",10926,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
39,"Head & Heart (feat. MNEK)","Joel Corry",10877,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
40,"exile (feat. Bon Iver)","Taylor Swift",10875,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
41,"After Party","Don Toliver",10844,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
42,"Break My Heart","Dua Lipa",10746,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
43,"I Got Love","MiyaGi & Endspiel",10249,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
44,Circles,"Post Malone",10222,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
45,cardigan,"Taylor Swift",10161,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
46,"Dance Monkey","Tones And I",10132,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
47,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",10001,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
48,"Ride It",Regard,9929,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
49,Dior,"Pop Smoke",9918,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
50,"Draugs mans",$ourJ,9744,https://open.spotify.com/track/1FqmwkFnvYjX9ss46J426T
51,"Piededzini Mann","Singapūras Satīns",9738,https://open.spotify.com/track/0q3QoeqUKLIiHz7d43nvGb
