,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",524016,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2,"The Box","Roddy Ricch",384182,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"Roses - Imanbek Remix","SAINt JHN",346632,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Dance Monkey","Tones And I",331596,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,"Lettre à une femme",Ninho,321953,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
6,"Don't Start Now","Dua Lipa",302657,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,Falling,"Trevor Daniel",267431,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
8,ROXANNE,"Arizona Zervas",254597,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
9,Smoorverliefd,Snelle,248380,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb
10,"Before You Go","Lewis Capaldi",245615,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
11,"No Time To Die","Billie Eilish",225861,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
12,"Ride It",Regard,220187,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
13,"Never Seen the Rain","Tones And I",217159,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
14,"everything i wanted","Billie Eilish",215759,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
15,"Intentions (feat. Quavo)","Justin Bieber",211554,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
16,"Alone, Pt. II","Alan Walker",189193,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
17,"Promo (feat. Damso)",Ninho,186853,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
18,"Lose Control",MEDUZA,182422,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
19,Memories,"Maroon 5",182080,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
20,"RITMO (Bad Boys For Life)","Black Eyed Peas",179015,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
21,Physical,"Dua Lipa",175743,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
22,"Say So","Doja Cat",175548,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
23,"Ne reviens pas",Gradur,175171,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
24,"Trampoline (with ZAYN)",SHAED,172184,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
25,"Someone You Loved","Lewis Capaldi",166472,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
26,"Adore You","Harry Styles",155113,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
27,Circles,"Post Malone",154007,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
28,"You should be sad",Halsey,152929,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
29,"Life Is Good (feat. Drake)",Future,148658,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
30,"bad guy","Billie Eilish",148265,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
31,Yummy,"Justin Bieber",147313,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
32,"Oui ou non",Angèle,146873,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
33,"If the World Was Ending - feat. Julia Michaels","JP Saxe",145533,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
34,Moulaga,"Heuss L'enfoiré",145346,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
