,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lovesick Girls",BLACKPINK,153901,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
2,positions,"Ariana Grande",149502,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7
3,"How You Like That",BLACKPINK,120646,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
4,Dynamite,BTS,110260,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
5,"Ice Cream (with Selena Gomez)",BLACKPINK,109411,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
6,"刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲","Crowd Lu",97596,https://open.spotify.com/track/3OC84eKMxRJ4x0Hcwl9i4i
7,"Pretty Savage",BLACKPINK,88933,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
8,"一人之境 in C major","Terence Lam",88665,https://open.spotify.com/track/32QnXosZq7A11knnBAEqk7
9,"隔離 - Studio Live Duet","Jace Chan",85995,https://open.spotify.com/track/4xL01OuFjqizPDclF8gDpl
10,"Holy (feat. Chance The Rapper)","Justin Bieber",82931,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
11,"Lonely (with benny blanco)","Justin Bieber",82297,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
12,銀河修理員,"Dear Jane",79574,https://open.spotify.com/track/7zph1Irpw39AuLNCPe5JIc
13,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,72706,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
14,"Bet You Wanna (feat. Cardi B)",BLACKPINK,70128,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
15,呼吸有害,"Karen Mok",69677,https://open.spotify.com/track/4t53NE3uBLkTwW9rUgiHC8
16,隔離,"Jace Chan",69652,https://open.spotify.com/track/7egdaSVtPnuW7YG821w7jz
17,Wonder,"Shawn Mendes",67565,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
18,"Mood (feat. iann dior)",24kGoldn,65915,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19,哀的美敦書,"Dear Jane",65582,https://open.spotify.com/track/2BfKavPHWOj80JnskZIJGu
20,"I CAN'T STOP ME",TWICE,63381,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
