,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"everything i wanted","Billie Eilish",145972,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
2,Memories,"Maroon 5",122656,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
3,Señorita,"Shawn Mendes",102631,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
4,ROXANNE,"Arizona Zervas",94082,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
5,Circles,"Post Malone",93369,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,"Don't Start Now","Dua Lipa",89302,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,"Lose You To Love Me","Selena Gomez",84679,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
8,說好不哭,"Jay Chou",81405,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
9,"Dance Monkey","Tones And I",76249,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
10,願榮光歸香港,湯瑪仕與眾香港人,67609,https://open.spotify.com/track/6amqVV3gPQHSo5IAmve2Wh
11,"Mean It",Lauv,67560,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
12,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",65271,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
13,"Someone You Loved","Lewis Capaldi",63653,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14,"10,000 Hours (with Justin Bieber)","Dan + Shay",62897,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
15,"hot girl bummer",blackbear,62619,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
16,"Trampoline (with ZAYN)",SHAED,59621,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
17,HIP,MAMAMOO,56154,https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG
18,"Beautiful People (feat. Khalid)","Ed Sheeran",55312,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
19,"bad guy","Billie Eilish",54985,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
20,"Lights Up","Harry Styles",54510,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
21,"HIGHEST IN THE ROOM","Travis Scott",50274,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
22,"Look At Her Now","Selena Gomez",48868,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
