,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Dynamite,BTS,122111,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
2,"Ice Cream (with Selena Gomez)",BLACKPINK,90843,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
3,"Holy (feat. Chance The Rapper)","Justin Bieber",88241,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
4,銀河修理員,"Dear Jane",85935,https://open.spotify.com/track/7zph1Irpw39AuLNCPe5JIc
5,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,85838,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
6,呼吸有害,"Karen Mok",83157,https://open.spotify.com/track/4t53NE3uBLkTwW9rUgiHC8
7,哀的美敦書,"Dear Jane",77396,https://open.spotify.com/track/2BfKavPHWOj80JnskZIJGu
8,"How You Like That",BLACKPINK,76770,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
9,"刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲","Crowd Lu",76197,https://open.spotify.com/track/3OC84eKMxRJ4x0Hcwl9i4i
10,地球上最浪漫的一首歌,"Alien Huang",73820,https://open.spotify.com/track/5V3eOL0Zyb3OqhwOmFRvyO
11,"Mood (feat. iann dior)",24kGoldn,70965,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
12,"一人之境 in C major","Terence Lam",67509,https://open.spotify.com/track/32QnXosZq7A11knnBAEqk7
13,"WAP (feat. Megan Thee Stallion)","Cardi B",63641,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
14,隔離,"Jace Chan",62103,https://open.spotify.com/track/7egdaSVtPnuW7YG821w7jz
15,我該放手,"JC 陳詠桐",59536,https://open.spotify.com/track/1ldMLpWMFcD28gbd9TICkv
16,假使世界原來不像你預期,"Charmaine Fong",58020,https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP
17,"甘心替代你 - 劇集 ""反黑路人甲"" 插曲","Vincent Wong",57236,https://open.spotify.com/track/5j0quHvmryPbTYfDFJyE29
18,Memories,"Maroon 5",56468,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
19,Señorita,"Shawn Mendes",56359,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
20,你瞞我瞞,"Jason Chan",55949,https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX
21,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",55635,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
22,"我在切爾諾貝爾 等你","Juno Mak",55433,https://open.spotify.com/track/5K7bR8yBVFUDZiQp97a88g
23,說好不哭,"Jay Chou",54972,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
24,"Someone You Loved","Lewis Capaldi",54068,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
25,"you broke me first","Tate McRae",52034,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
26,囍帖街,"Kay Tse",51603,https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE
27,春秋,"Hins Cheung",50286,https://open.spotify.com/track/2WVbMoHdWCspdiEa7OnG1D
28,2084,"Dear Jane",49369,https://open.spotify.com/track/6pJT4f6S8GPQ7hWCDvygrN
29,幸福門,"Gin Lee",48143,https://open.spotify.com/track/5LFMr5IiUdZRc2jXMM0Wwx
30,"幻愛 (Jonathan Version) - 電影《幻愛》主題曲","Lil’ Ashes",48055,https://open.spotify.com/track/6IoBHtwHYhCP3RMRGlf3t5
31,Diamonds,"Sam Smith",47550,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
32,"Watermelon Sugar","Harry Styles",47511,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
33,"Mad at Disney","salem ilese",47290,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
34,"Laugh Now Cry Later (feat. Lil Durk)",Drake,47174,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
35,Better,ZAYN,46174,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG
36,心淡,"Joey Yung",43633,https://open.spotify.com/track/0Eum5dQqpUDgwJiUucG3QU
37,"Blinding Lights","The Weeknd",43486,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
38,原始心態,"Kwan Gor",43480,https://open.spotify.com/track/1Da0ZLj6A9qPwfM36K7dXS
39,怎麼了,"Eric Chou",43294,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
40,告白氣球,"Jay Chou",43293,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
41,"Savage Love (Laxed - Siren Beat)","Jawsh 685",43118,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
42,"Not Shy",ITZY,42972,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU
43,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",42804,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
44,我們都是這樣長大的,"Sammi Cheng",42500,https://open.spotify.com/track/37gQxPrcu81gpr5SbOlIJO
45,明年今日,"Eason Chan",42495,https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9
