,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",108975,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
2,"thank u, next","Ariana Grande",96726,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Without Me",Halsey,85724,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version","Skylar Grey",85072,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p
5,百年樹木,"Hins Cheung",82904,https://open.spotify.com/track/5ql4tlxS3GtADNsSRi2GnW
6,Wow.,"Post Malone",81132,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
7,"Dancing With A Stranger (with Normani)","Sam Smith",77011,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
8,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,66125,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG
9,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",62051,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
10,"Sweet but Psycho","Ava Max",61612,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,"Saturday Nights",Khalid,61269,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
12,Shallow,"Lady Gaga",60960,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,SOLO,JENNIE,59868,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
14,"(一個男人) 一個女人 和浴室","Louis Koo",59728,https://open.spotify.com/track/5NvsRbIoMFMqBAVFHn1f3X
15,龍舌蘭,"Eason Chan",57750,https://open.spotify.com/track/2yJuzhRAp75De9QFcR0qXl
16,認真如初,"Jason Chan",49549,https://open.spotify.com/track/2rdcqS9cMomMCHqtX3v7hM
17,春秋,"Hins Cheung",49193,https://open.spotify.com/track/2WVbMoHdWCspdiEa7OnG1D
18,"High Hopes","Panic! At The Disco",49049,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
19,imagine,"Ariana Grande",48145,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
20,Hope,"The Chainsmokers",46563,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
21,裝睡的情人,"Hins Cheung",46061,https://open.spotify.com/track/5hdFOCoXHRbGEGF6A0IylT
22,"Lost in the Fire",Gesaffelstein,45980,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
23,"Fire On Fire - From ""Watership Down""","Sam Smith",45835,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
24,未來見,RubberBand,45799,https://open.spotify.com/track/5OPqZ5dEqrdPGatJgnZ8xG
25,"Always Remember Us This Way","Lady Gaga",45142,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
26,漸漸,"Eason Chan",45017,https://open.spotify.com/track/1o5PE9VNUd8EJtcYLA3QxP
27,心之科學,"Joey Yung",44613,https://open.spotify.com/track/1gVMd7oYGo6Whlgg7pAa7M
28,我們萬歲,"Eason Chan",43493,https://open.spotify.com/track/36zXp2vEis00HRdX3pYEMr
29,勇悍・17,"Juno Mak",43466,https://open.spotify.com/track/58nDLotEOqoDorTkvz4tJf
30,"Bad Liar","Imagine Dragons",42008,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
31,"Girls Like You (feat. Cardi B)","Maroon 5",41367,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
32,一個女人和浴室,"Kay Tse",41330,https://open.spotify.com/track/4IxKTRZn3KQxj3dwwqbyGi
33,"Going Bad (feat. Drake)","Meek Mill",40767,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
34,永遠飛行模式,"Dear Jane",40307,https://open.spotify.com/track/5EIzOqZAhzahqfECAm68sY
35,櫻花樹下,"Hins Cheung",39669,https://open.spotify.com/track/2FgDWCqMCIAATvqr9ozeYm
36,"Eastside (with Halsey & Khalid)","benny blanco",38985,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
37,Happier,Marshmello,38492,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
38,"Look Back at It","A Boogie Wit da Hoodie",38332,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
39,"Shape of You","Ed Sheeran",37803,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
40,Perfect,"Ed Sheeran",37705,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
41,在月台上等你,"Janice Vidal",37304,https://open.spotify.com/track/4apKcYGPasaBCwmEVvGB0k
42,說散就散,"JC 陳詠桐",36988,https://open.spotify.com/track/3CE1HoJJ0FVKo7JHsWIuvC
43,Trampoline,SHAED,36341,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
44,等你下課,"Jay Chou",35723,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
45,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",35120,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
46,別𠱁我,"JC 陳詠桐",35100,https://open.spotify.com/track/6VeoA1vxx9dueepuakIbMr
47,"Havana (feat. Young Thug)","Camila Cabello",34740,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
48,"Kiss and Make Up","Dua Lipa",34623,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
49,告白氣球,"Jay Chou",34012,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
50,亂世情侶,"Leo Ku",33980,https://open.spotify.com/track/0n9AcvtAVZIhEfnZsBbELp
