,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,銀河修理員,"Dear Jane",174091,https://open.spotify.com/track/7zph1Irpw39AuLNCPe5JIc
2,"Don't Start Now","Dua Lipa",101250,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
3,"Intentions (feat. Quavo)","Justin Bieber",86950,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
4,"Break My Heart","Dua Lipa",86928,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
5,"Blinding Lights","The Weeknd",76188,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,Señorita,"Shawn Mendes",71670,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
7,"Dance Monkey","Tones And I",68700,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,66623,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
9,"In Your Eyes","The Weeknd",64751,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
10,Physical,"Dua Lipa",63566,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
11,Memories,"Maroon 5",62529,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
12,"Say So","Doja Cat",62213,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
13,"death bed (coffee for your head)",Powfu,61341,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
14,WANNABE,ITZY,60953,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
15,說好不哭,"Jay Chou",54446,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
16,Circles,"Post Malone",52998,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
17,"bad guy","Billie Eilish",52316,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
18,"Blueberry Faygo","Lil Mosey",50052,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
19,Supalonely,BENEE,47654,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
20,"The Box","Roddy Ricch",47451,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
21,"Someone You Loved","Lewis Capaldi",47118,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
22,"After Hours","The Weeknd",46097,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
23,我們都是這樣長大的,"Sammi Cheng",42685,https://open.spotify.com/track/37gQxPrcu81gpr5SbOlIJO
24,"Escape Routes","Killa Ben",42651,https://open.spotify.com/track/2wQauuow3eeqwRpZiG6Uhi
25,追,"Leslie Cheung",42616,https://open.spotify.com/track/66cBlqEs1viJJCE74CDfGB
26,春秋,"Hins Cheung",42263,https://open.spotify.com/track/2WVbMoHdWCspdiEa7OnG1D
27,"everything i wanted","Billie Eilish",42262,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
28,"Sunday Best",Surfaces,42237,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
29,Falling,"Trevor Daniel",42189,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
30,有心人,"Leslie Cheung",41354,https://open.spotify.com/track/1eMujWp9h2cSEPIiO6xOhN
31,你瞞我瞞,"Jason Chan",40755,https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX
32,"Roses - Imanbek Remix","SAINt JHN",40722,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
33,ROXANNE,"Arizona Zervas",40028,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
34,"BELIEVE IT",PARTYNEXTDOOR,39290,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
35,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,38924,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
36,"Fall for Me",Leekthough,38766,https://open.spotify.com/track/4INf0nuNFWI5SipbqSkOhd
37,"Adore You","Harry Styles",38516,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
38,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",37940,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
39,"Forever (feat. Post Malone & Clever)","Justin Bieber",37784,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
40,零分,JUDE,37468,https://open.spotify.com/track/1HsWdmLSDdDel2Dl6ctSO2
41,"10,000 Hours (with Justin Bieber)","Dan + Shay",37025,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
42,2084,"Dear Jane",36793,https://open.spotify.com/track/6pJT4f6S8GPQ7hWCDvygrN
43,"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲","Pakho Chau",36644,https://open.spotify.com/track/7nIxo0dE9d4FBwPYhmdQae
44,"逃生門 (feat. 王灝兒) - 門外版","Endy Chow",36221,https://open.spotify.com/track/2WMOgfhslraKnEEbXSL5JJ
45,Yummy,"Justin Bieber",36079,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
46,"No Time To Die","Billie Eilish",35974,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
47,Psycho,"Red Velvet",35811,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
48,假使世界原來不像你預期,"Charmaine Fong",35798,https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP
49,可惜我是水瓶座,"Miriam Yeung",34838,https://open.spotify.com/track/1sWUT5hSawhEctQEQrVQdn
50,"Like It Is",Kygo,34368,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
51,"Beautiful People (feat. Khalid)","Ed Sheeran",34362,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
52,告白氣球,"Jay Chou",33381,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
53,心之科學,"Joey Yung",33288,https://open.spotify.com/track/1gVMd7oYGo6Whlgg7pAa7M
54,囍帖街,"Kay Tse",33212,https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE
55,"Sweet Night",V,32973,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
56,Mad,AGA,32735,https://open.spotify.com/track/1coCAB4dyoJQBapGAvS3Co
57,ON,BTS,31359,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
58,"I Don't Care (with Justin Bieber)","Ed Sheeran",31094,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
59,櫻花樹下,"Hins Cheung",30827,https://open.spotify.com/track/2FgDWCqMCIAATvqr9ozeYm
60,Shallow,"Lady Gaga",30476,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,怎麼了,"Eric Chou",30473,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
62,心淡,"Joey Yung",30248,https://open.spotify.com/track/0Eum5dQqpUDgwJiUucG3QU
63,命硬,"Justin Lo",30153,https://open.spotify.com/track/47RgWWTJno746wCInL4gQz
64,"You should be sad",Halsey,29990,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
65,"To Die For","Sam Smith",29835,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
66,歲月如歌,"Eason Chan",29665,https://open.spotify.com/track/209lkexhDOdjGJMv9iw3rJ
67,明年今日,"Eason Chan",29492,https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9
68,哪裡只得我共你,"Dear Jane",29254,https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ
69,"Boy With Luv (feat. Halsey)",BTS,29194,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
70,大哥,"Janice Vidal",28912,https://open.spotify.com/track/2fzOOTi4YDXENpUCr1fiaW
71,Levitating,"Dua Lipa",28772,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
72,戀無可戀,"Leo Ku",28560,https://open.spotify.com/track/4zVevFBE0Ub4WaUS91f9g1
