,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",600408,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"Why Oh Why",L.A.B.,282938,https://open.spotify.com/track/3TaGtHDHWQ7TfPpX0eJrtB
3,"Good Days",SZA,238586,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
4,"Not My Neighbour","Niko Walters",224916,https://open.spotify.com/track/2Tf3a4gkBbrN2UbMNbwtdQ
5,Controller,L.A.B.,224896,https://open.spotify.com/track/2DkxWMmdvS3f5hbz4UGQLO
6,"In The Air",L.A.B.,221524,https://open.spotify.com/track/4d2tgzpNhQO8HIxC4YLnBe
7,"WITHOUT YOU","The Kid LAROI",201986,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,"Levitating (feat. DaBaby)","Dua Lipa",199305,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
9,Sundown,SIX60,198219,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
10,"Mood (feat. iann dior)",24kGoldn,191660,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,"Fade Away",SIX60,184494,https://open.spotify.com/track/57fS5tDkIIsEhoBb8IcYF1
12,Anyone,"Justin Bieber",183613,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
13,"Head & Heart (feat. MNEK)","Joel Corry",170959,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
14,"Dreams - 2004 Remaster","Fleetwood Mac",164256,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
15,Whoopty,CJ,161729,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
16,positions,"Ariana Grande",160180,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
17,"Catching Feelings (feat. SIX60)","Drax Project",155394,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
18,"SO DONE","The Kid LAROI",152267,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
19,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",152220,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
20,"What You Know Bout Love","Pop Smoke",146785,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
21,34+35,"Ariana Grande",142016,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
22,"Holy (feat. Chance The Rapper)","Justin Bieber",141012,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
23,Streets,"Doja Cat",140433,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
24,Afterglow,"Ed Sheeran",139473,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
25,"Long Gone",SIX60,139198,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
26,"Savage Love (Laxed - Siren Beat)","Jawsh 685",139088,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
27,"Blinding Lights","The Weeknd",138773,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
28,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",133169,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
29,"Firefly (with Fetty Wap & AACACIA)","Drax Project",132896,https://open.spotify.com/track/0uP06c5w0SBKgIon8VkdPo
30,"Put Your Records On","Ritt Momney",131919,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
31,Loyalty,"Hp Boyz",126589,https://open.spotify.com/track/5gQKX7uodQpoSGREuq6d95
32,"you broke me first","Tate McRae",124478,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
33,"Take You Dancing","Jason Derulo",124127,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
34,"Therefore I Am","Billie Eilish",121782,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
35,"The Greatest",SIX60,121713,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
36,"Watermelon Sugar","Harry Styles",120267,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
37,Dynamite,BTS,118266,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
38,"Lasting Lover",Sigala,118147,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
