,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,362710,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",314866,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Holy (feat. Chance The Rapper)","Justin Bieber",292227,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
4,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",275219,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,"Savage Love (Laxed - Siren Beat)","Jawsh 685",242794,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
6,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",223278,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,"Head & Heart (feat. MNEK)","Joel Corry",222912,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
8,"In The Air",L.A.B.,222219,https://open.spotify.com/track/4d2tgzpNhQO8HIxC4YLnBe
9,"Put Your Records On","Ritt Momney",212210,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
10,"What You Know Bout Love","Pop Smoke",202405,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
11,"Go Crazy","Chris Brown",187345,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
12,"Dreams - 2004 Remaster","Fleetwood Mac",185521,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
13,"Laugh Now Cry Later (feat. Lil Durk)",Drake,174758,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
14,"Take You Dancing","Jason Derulo",172160,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
15,Dynamite,BTS,169492,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
16,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,168685,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17,"Watermelon Sugar","Harry Styles",166112,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
18,Controller,L.A.B.,164182,https://open.spotify.com/track/2DkxWMmdvS3f5hbz4UGQLO
19,"Breaking Me",Topic,162335,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,"you broke me first","Tate McRae",159743,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,"Blinding Lights","The Weeknd",156982,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
22,"Sweet & Sour (feat. Lauv & Tyga)","Jawsh 685",156317,https://open.spotify.com/track/3ZWhRS2EJVL5B0IEzkcvZa
23,"Roses - Imanbek Remix","SAINt JHN",154164,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
24,"Mood Swings (feat. Lil Tjay)","Pop Smoke",153845,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
25,"Catching Feelings (feat. SIX60)","Drax Project",137794,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
26,Heather,"Conan Gray",129890,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
27,"You Got It",Vedo,129636,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
28,Wonder,"Shawn Mendes",128001,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
29,"Long Gone",SIX60,124728,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
30,"Stuck with U (with Justin Bieber)","Ariana Grande",121971,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
31,"POPSTAR (feat. Drake)","DJ Khaled",121801,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
32,"Someone You Loved","Lewis Capaldi",118227,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
33,"Dance Monkey","Tones And I",114984,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",112052,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
35,Glitter,BENEE,111157,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
36,"Midnight Sky","Miley Cyrus",109073,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
37,"Rain On Me (with Ariana Grande)","Lady Gaga",108153,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
38,"The Greatest",SIX60,105418,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
39,"Before You Go","Lewis Capaldi",105287,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
40,"Wishing Well","Juice WRLD",104331,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
41,"Don't Start Now","Dua Lipa",103585,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
42,"Blueberry Faygo","Lil Mosey",99916,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
43,"Mr. Right Now (feat. Drake)","21 Savage",99723,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
44,"Come & Go (with Marshmello)","Juice WRLD",98777,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
45,Supalonely,BENEE,98242,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
46,"This City","Sam Fischer",97753,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
47,"Rover (feat. DTG)",S1mba,97548,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
48,"death bed (coffee for your head)",Powfu,96044,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
49,"Lovesick Girls",BLACKPINK,95279,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
50,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",93522,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
51,"Adore You","Harry Styles",91502,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
52,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",90175,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
53,"Money Trees","Kendrick Lamar",89237,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
54,"ily (i love you baby) (feat. Emilee)","Surf Mesa",88621,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
55,"Bet You Wanna (feat. Cardi B)",BLACKPINK,85779,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
56,"my ex's best friend (with blackbear)","Machine Gun Kelly",85701,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
57,Bigger,"Stan Walker",84795,https://open.spotify.com/track/1zZ466qgnKn1ReczcGw4jA
58,Circles,"Post Malone",84785,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
59,Memories,"Maroon 5",83119,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
60,Runnin,"21 Savage",81887,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
61,Shallow,"Lady Gaga",81488,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
62,"Don’t Forget Your Roots",SIX60,80665,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
63,"Intentions (feat. Quavo)","Justin Bieber",79655,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
64,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",79321,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
65,"If the World Was Ending - feat. Julia Michaels","JP Saxe",78992,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
66,"Ice Cream (with Selena Gomez)",BLACKPINK,78358,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
67,"Break My Heart","Dua Lipa",77505,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
68,Falling,"Harry Styles",77250,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
69,"Sunday Best",Surfaces,73428,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
70,"Please Don't Go",SIX60,72361,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
71,"Kia Mau Ki Tō Ūkaipō / Don't Forget Your Roots",SIX60,71544,https://open.spotify.com/track/31IswXMaj0dtqfbA8NuGqJ
72,Diamonds,"Sam Smith",70335,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
73,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",69376,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
74,Sundown,SIX60,69060,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
75,Raining,SIX60,68548,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
76,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",68536,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
77,"Electric Love",BØRNS,67463,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
78,Dior,"Pop Smoke",67103,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
79,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",66435,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
80,"Mr. Brightside","The Killers",66091,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
81,"The Chain - 2004 Remaster","Fleetwood Mac",64956,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
82,"The Box","Roddy Ricch",64701,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
83,"Smile (with The Weeknd)","Juice WRLD",64461,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
84,"Lucid Dreams","Juice WRLD",64447,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
85,goosebumps,"Travis Scott",64175,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
86,"Say You Won't Let Go","James Arthur",63535,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
87,"Don't Stop Believin'",Journey,62241,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
88,"Hold Me While You Wait","Lewis Capaldi",62236,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
89,Señorita,"Shawn Mendes",62048,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
90,"No Role Modelz","J. Cole",61914,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
91,"No Guidance (feat. Drake)","Chris Brown",61500,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
92,Vibes,SIX60,61447,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
93,ROXANNE,"Arizona Zervas",61402,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
94,"Hotel California - 2013 Remaster",Eagles,61254,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
95,Robbery,"Juice WRLD",61031,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
96,"Ride It",Regard,60870,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
97,"Slice of Heaven","Dave Dobbyn",59946,https://open.spotify.com/track/4qVIORNqKvlFvE4HMgnvVC
98,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",59846,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
99,"HIGHEST IN THE ROOM","Travis Scott",59837,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
100,"I Don't Care (with Justin Bieber)","Ed Sheeran",59720,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
101,Daisy,Ashnikko,59589,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
102,Soaked,BENEE,59171,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
103,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",59021,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
104,"Rich Nigga Shit (feat. Young Thug)","21 Savage",58868,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq
105,"Outta Time (feat. Drake)","Bryson Tiller",58816,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
106,Africa,TOTO,58515,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
107,"Summer Of '69","Bryan Adams",58408,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
108,"Party Girl",StaySolidRocky,58269,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
109,"bad guy","Billie Eilish",58087,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
110,July,"Noah Cyrus",57721,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
111,"Still Don't Know My Name",Labrinth,57552,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
112,"Everywhere - 2017 Remaster","Fleetwood Mac",57404,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
113,Bruises,"Lewis Capaldi",56840,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
114,"Pump It Up",Endor,56129,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
115,"How To Fly","Sticky Fingers",55971,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
116,"Beautiful People (feat. Khalid)","Ed Sheeran",55838,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
117,"How You Like That",BLACKPINK,55691,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
118,"After Party","Don Toliver",55631,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
119,"Toosie Slide",Drake,55085,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
120,"SICKO MODE","Travis Scott",54901,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
121,"Pretty Savage",BLACKPINK,54795,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
122,"Party In The U.S.A.","Miley Cyrus",54473,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
123,"Brown Eyed Girl","Van Morrison",54396,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
