,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Toosie Slide",Drake,274304,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
2,"Blinding Lights","The Weeknd",273835,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"Roses - Imanbek Remix","SAINt JHN",264607,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"death bed (coffee for your head)",Powfu,227799,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
5,"Blueberry Faygo","Lil Mosey",221425,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
6,Supalonely,BENEE,217207,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
7,"In the Air",L.A.B.,216222,https://open.spotify.com/track/5v7h5vQgCJKZT5vB3I9s3o
8,"The Box","Roddy Ricch",197151,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,"Intentions (feat. Quavo)","Justin Bieber",196086,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
10,"Say So","Doja Cat",189838,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
11,"Sunday Best",Surfaces,189381,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
12,"Don't Start Now","Dua Lipa",185884,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
13,"Dance Monkey","Tones And I",159188,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,Savage,"Megan Thee Stallion",159175,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
15,"Adore You","Harry Styles",152033,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
16,Glitter,BENEE,144526,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
17,"Long Gone",SIX60,140166,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
18,"BELIEVE IT",PARTYNEXTDOOR,139223,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
19,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,135623,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
20,"Before You Go","Lewis Capaldi",135434,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
21,Circles,"Post Malone",132922,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
22,"Catching Feelings (feat. SIX60)","Drax Project",132689,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
23,"WHATS POPPIN","Jack Harlow",132541,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,"Someone You Loved","Lewis Capaldi",129733,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
25,"Break My Heart","Dua Lipa",129053,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
26,Skechers,DripReport,127860,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
27,"Rover (feat. DTG)",S1mba,124684,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
28,"Boss Bitch","Doja Cat",121861,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
29,ROXANNE,"Arizona Zervas",121654,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
30,Falling,"Trevor Daniel",120882,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
31,"If the World Was Ending - feat. Julia Michaels","JP Saxe",112514,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
32,"I’m Ready (with Demi Lovato)","Sam Smith",108663,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
33,"Godzilla (feat. Juice WRLD)",Eminem,107104,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
34,Memories,"Maroon 5",106584,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
35,Selfish,"Madison Beer",106102,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
36,"everything i wanted","Billie Eilish",105124,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
37,Physical,"Dua Lipa",104150,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
38,"@ MEH","Playboi Carti",100621,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe
39,"The Greatest",SIX60,99975,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
40,"Watermelon Sugar","Harry Styles",99899,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
41,"Know Your Worth",Khalid,98430,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
42,"Life Is Good (feat. Drake)",Future,98219,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
43,"CITY OF ANGELS",24kGoldn,96192,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
44,"Please Don't Go",SIX60,93407,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
45,"Ballin' (with Roddy Ricch)",Mustard,92358,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
46,SUGAR,BROCKHAMPTON,89848,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
47,"In Your Eyes","The Weeknd",89814,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
48,"Like That (feat. Gucci Mane)","Doja Cat",89183,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
49,"Pump It Up",Endor,88295,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
50,Falling,"Harry Styles",87688,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
51,"ily (i love you baby) (feat. Emilee)","Surf Mesa",82829,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
52,"You should be sad",Halsey,82113,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
53,Bruises,"Lewis Capaldi",80026,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
54,"Ride It",Regard,80017,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
55,July,"Noah Cyrus",79961,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
56,"bad guy","Billie Eilish",77273,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
57,"This City","Sam Fischer",77079,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
58,"FIND MY WAY",DaBaby,76116,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
59,"High Fashion (feat. Mustard)","Roddy Ricch",73388,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
60,"hot girl bummer",blackbear,71612,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
61,Surrender,"Natalie Taylor",70016,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
62,"Never Seen the Rain","Tones And I",68430,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
63,"Lose Control",MEDUZA,67618,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
64,"Sunday Morning","Mitch James",67565,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls
65,"To Die For","Sam Smith",67496,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
66,Raining,SIX60,67231,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
67,"Gimme Love",Joji,67067,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B
68,Yummy,"Justin Bieber",66850,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
69,Controller,L.A.B.,66394,https://open.spotify.com/track/2DkxWMmdvS3f5hbz4UGQLO
70,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",65690,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
71,"Never Enough",SIX60,65653,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
72,Shallow,"Lady Gaga",64397,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
73,"10,000 Hours (with Justin Bieber)","Dan + Shay",64081,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
74,"What A Man Gotta Do","Jonas Brothers",63641,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
75,"lovely (with Khalid)","Billie Eilish",62744,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,"Heart On Ice","Rod Wave",62350,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
77,"After Party","Don Toliver",61767,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
78,"Lucid Dreams","Juice WRLD",61418,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
79,Señorita,"Shawn Mendes",60405,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
80,"when the party's over","Billie Eilish",60312,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
81,"My Oh My (feat. DaBaby)","Camila Cabello",59937,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
82,"Trampoline (with ZAYN)",SHAED,59511,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
83,"Jocelyn Flores",XXXTENTACION,59066,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
84,"I Don't Care (with Justin Bieber)","Ed Sheeran",59050,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
85,"HIGHEST IN THE ROOM","Travis Scott",58611,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
86,"SICKO MODE","Travis Scott",58290,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
87,"Dreams - 2004 Remaster","Fleetwood Mac",58240,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
88,"The Take (feat. Chris Brown)","Tory Lanez",57607,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
89,Soaked,BENEE,56799,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
90,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",55977,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
91,"Beautiful People (feat. Khalid)","Ed Sheeran",55268,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
92,"Say You Won't Let Go","James Arthur",54826,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
93,P2,"Lil Uzi Vert",54296,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
94,Maniac,"Conan Gray",53578,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
95,"Level of Concern","Twenty One Pilots",53543,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
96,"Moral of the Story",Ashe,53458,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
97,Everyday,"Youngn Lipz",53322,https://open.spotify.com/track/2YGi0perkmfIhLq62bsZCM
98,"Don’t Forget Your Roots",SIX60,52964,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
99,"Eastside (with Halsey & Khalid)","benny blanco",51700,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
100,Vibes,SIX60,51564,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
101,"Deep End Freestyle","Sleepy Hallow",51489,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
102,"3 Nights","Dominic Fike",51330,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
103,"Addison Rae","The Kid LAROI",50953,https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol
104,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",50809,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
105,LMK,"Lil Xxel",50660,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
106,German,"No Money Enterprise",50420,https://open.spotify.com/track/4CtQlS1NxP94RwYP7Jbr0p
107,"Be Alright","Dean Lewis",49589,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
108,"I Fall Apart","Post Malone",49246,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
109,"Dancing On My Own","Calum Scott",48783,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
110,"What If I Told You That I Love You","Ali Gatie",48751,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
111,Lost,"Frank Ocean",48720,https://open.spotify.com/track/4L7jMAP8UcIe309yQmkdcO
112,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",48614,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
113,BOP,DaBaby,48468,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
114,"Mr. Brightside","The Killers",48220,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
115,"Hold Me While You Wait","Lewis Capaldi",48068,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
116,"ocean eyes","Billie Eilish",48050,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
117,Youngblood,"5 Seconds of Summer",47948,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
118,I.F.L.Y.,Bazzi,47947,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
119,"Fade Away","The Kid LAROI",47674,https://open.spotify.com/track/32ypPhtgTaETvFn3ZIHXTW
120,"The Less I Know The Better","Tame Impala",47565,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
121,"No Guidance (feat. Drake)","Chris Brown",47375,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
122,Africa,TOTO,47251,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
123,"It's You","Ali Gatie",46701,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
124,Boyfriend,"Selena Gomez",46438,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
125,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",45752,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
126,"Don't Stop Believin'",Journey,45564,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
127,"Lights Up","Harry Styles",45391,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
128,"No Idea","Don Toliver",45341,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
129,"Old Town Road - Remix","Lil Nas X",44917,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
130,SAD!,XXXTENTACION,44904,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
131,"rockstar (feat. 21 Savage)","Post Malone",43726,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
132,"Cyber Sex","Doja Cat",43494,https://open.spotify.com/track/1ghvzmzpx2nnrbx7wtpMgo
133,"Bohemian Rhapsody - Remastered 2011",Queen,43403,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
134,Robbery,"Juice WRLD",43162,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
135,"OUT WEST (feat. Young Thug)",JACKBOYS,43125,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
136,goosebumps,"Travis Scott",43068,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
137,"Lose You To Love Me","Selena Gomez",43054,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
138,"Higher Love",Kygo,43039,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
139,"Like It Is",Kygo,42995,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
140,Ransom,"Lil Tecca",42792,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
141,"SLOW DANCING IN THE DARK",Joji,42414,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
142,"Brown Eyed Girl","Van Morrison",41927,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
143,"Best Part (feat. Daniel Caesar)",H.E.R.,41774,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
144,"Road Trip","Sons Of Zion",41636,https://open.spotify.com/track/5ia3VFoozaCyjEjufZ8Ljd
145,Perfect,"Ed Sheeran",41624,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
