,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Therefore I Am","Billie Eilish",292089,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
2,"Mood (feat. iann dior)",24kGoldn,289825,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,positions,"Ariana Grande",289707,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
4,"Holy (feat. Chance The Rapper)","Justin Bieber",254790,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
5,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",235208,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
6,"In The Air",L.A.B.,228620,https://open.spotify.com/track/4d2tgzpNhQO8HIxC4YLnBe
7,"What You Know Bout Love","Pop Smoke",223234,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
8,"Head & Heart (feat. MNEK)","Joel Corry",217555,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
9,"Put Your Records On","Ritt Momney",213331,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
10,"WAP (feat. Megan Thee Stallion)","Cardi B",198539,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
11,"Dreams - 2004 Remaster","Fleetwood Mac",196111,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
12,"Savage Love (Laxed - Siren Beat)","Jawsh 685",191240,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
13,Controller,L.A.B.,189045,https://open.spotify.com/track/2DkxWMmdvS3f5hbz4UGQLO
14,Sundown,SIX60,180549,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
15,"Fade Away",SIX60,176908,https://open.spotify.com/track/57fS5tDkIIsEhoBb8IcYF1
16,"Take You Dancing","Jason Derulo",176868,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
17,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",176580,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
18,"Levitating (feat. DaBaby)","Dua Lipa",173140,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
19,"Lonely (with benny blanco)","Justin Bieber",172604,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
20,"SO DONE","The Kid LAROI",172081,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
21,"you broke me first","Tate McRae",160112,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
22,pov,"Ariana Grande",159708,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
23,Dynamite,BTS,156587,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
24,"Watermelon Sugar","Harry Styles",152736,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
25,"Go Crazy","Chris Brown",145919,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
26,"Catching Feelings (feat. SIX60)","Drax Project",144701,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
27,"Blinding Lights","The Weeknd",142216,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
28,34+35,"Ariana Grande",141714,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
29,"Long Gone",SIX60,136832,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
30,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,135171,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
31,"Sweet & Sour (feat. Lauv & Tyga)","Jawsh 685",129501,https://open.spotify.com/track/3ZWhRS2EJVL5B0IEzkcvZa
32,Wonder,"Shawn Mendes",129433,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
33,"Laugh Now Cry Later (feat. Lil Durk)",Drake,128230,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
34,"Breaking Me",Topic,128123,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
35,"Roses - Imanbek Remix","SAINt JHN",118281,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
36,"Someone You Loved","Lewis Capaldi",115040,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
37,Glitter,BENEE,111363,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
38,Golden,"Harry Styles",108122,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
39,"The Greatest",SIX60,108059,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
40,"Dance Monkey","Tones And I",107058,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
41,"Firefly (feat. Fetty Wap & AACACIA)","Drax Project",106941,https://open.spotify.com/track/3tKAcRdlXq74YXotYDBZAa
42,"Mood Swings (feat. Lil Tjay)","Pop Smoke",106911,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
43,"Midnight Sky","Miley Cyrus",105263,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
44,"Stuck with U (with Justin Bieber)","Ariana Grande",104064,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
45,Whoopty,CJ,103746,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
46,"Supalonely (feat. Gus Dapperton)",BENEE,99336,https://open.spotify.com/track/3GZoWLVbmxcBys6g0DLFLf
47,Loyalty,"Hp Boyz",98412,https://open.spotify.com/track/5gQKX7uodQpoSGREuq6d95
48,Heather,"Conan Gray",97100,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
49,"Before You Go","Lewis Capaldi",96770,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
50,Bigger,"Stan Walker",96421,https://open.spotify.com/track/1zZ466qgnKn1ReczcGw4jA
51,"Don’t Forget Your Roots",SIX60,94207,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
52,"This City","Sam Fischer",91125,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
53,"Train Wreck","James Arthur",88902,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
54,Daisy,Ashnikko,80416,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
55,"Adore You","Harry Styles",80222,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
56,Memories,"Maroon 5",80181,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
57,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",80013,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
58,Circles,"Post Malone",79876,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
59,"Rain On Me (with Ariana Grande)","Lady Gaga",79798,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
60,Shallow,"Lady Gaga",79093,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,"Don't Start Now","Dua Lipa",78585,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
62,"POPSTAR (feat. Drake)","DJ Khaled",78222,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
63,"Please Don't Go",SIX60,77389,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
64,"ALWAYS DO","The Kid LAROI",76464,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
65,Diamonds,"Sam Smith",76182,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
66,Raining,SIX60,75846,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
67,"If the World Was Ending - feat. Julia Michaels","JP Saxe",73723,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
68,"Wishing Well","Juice WRLD",72475,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
69,Falling,"Harry Styles",72236,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
70,"Papi Chulo",Octavian,71527,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
71,"Come & Go (with Marshmello)","Juice WRLD",71111,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
72,"You Got It",Vedo,71029,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
73,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",69817,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
74,"Rover (feat. DTG)",S1mba,69431,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
75,"Blueberry Faygo","Lil Mosey",69356,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
76,"Not My Neighbour","Niko Walters",68973,https://open.spotify.com/track/4weZNLIAjuYTx2uAShllRv
77,"Intentions (feat. Quavo)","Justin Bieber",68970,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
78,"death bed (coffee for your head)",Powfu,68705,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
79,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",67922,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
80,"Say You Won't Let Go","James Arthur",67890,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
81,"No Role Modelz","J. Cole",67697,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
82,"For the Love of Jane",L.A.B.,67677,https://open.spotify.com/track/5DQ06TXziPbOaJNWufD3oS
83,"Sunday Best",Surfaces,67553,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
84,"ily (i love you baby) (feat. Emilee)","Surf Mesa",66551,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
85,Vibes,SIX60,66376,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
86,Sofia,Clairo,66081,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
87,"The Chain - 2004 Remaster","Fleetwood Mac",65496,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
88,"Mr. Brightside","The Killers",63818,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
89,Dior,"Pop Smoke",63703,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
90,"Fallin’ (Adrenaline)","Why Don't We",62764,https://open.spotify.com/track/5GhJIMWAw0uMLgkdbt6uMz
91,Promiscuous,"Nelly Furtado",62253,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
