,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Caramelo,Ozuna,1965441,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
2,"Tattoo - Remix with Camilo","Rauw Alejandro",1873264,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
3,"La Jeepeta - Remix","Nio Garcia",1744519,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
4,"Ella Dice",TINI,1733943,https://open.spotify.com/track/5UKBbglwH7gZEkzfuWGn5J
5,Relación,Sech,1724477,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
6,"La Curiosidad","Jay Wheeler",1604022,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
7,"Tak Tiki Tak","Harry Nach",1246720,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
8,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",1188213,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
9,PORFA,Feid,1106920,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
10,Favorito,Camilo,1047435,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
11,Colocao,"Nicki Nicole",1009687,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
12,"Hasta Que Dios Diga","Anuel AA",989642,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
13,"Djadja (feat. Maluma) - Remix","Aya Nakamura",977483,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
14,Flexin',"Lit Killah",949578,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
15,Rojo,"J Balvin",891408,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
16,Inolvidable,"Ovy On The Drums",868828,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
17,Tattoo,"Rauw Alejandro",843462,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
18,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,841784,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
19,"Yo Perreo Sola","Bad Bunny",810762,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
20,"Zaramay: Bzrp Music Sessions, Vol. 31",Bizarrap,723635,https://open.spotify.com/track/2PKb7tFxkwMoS7Y6muOTAR
21,Safaera,"Bad Bunny",706506,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
22,"Watermelon Sugar","Harry Styles",704854,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
23,"Como Llora",Juanfran,699005,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
24,Azul,"J Balvin",677482,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
25,"Blinding Lights","The Weeknd",659245,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,"TKN (feat. Travis Scott)",ROSALÍA,655249,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
27,Diosa,"Myke Towers",654039,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
28,"Por Primera Vez",Camilo,652741,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
29,Tusa,"KAROL G",643474,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
30,"El Efecto - Remix","Rauw Alejandro",629707,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
31,Locura,"Cali Y El Dandee",627459,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
32,"Ya No Más","Fer Palacio",618156,https://open.spotify.com/track/4gQG2Ic7hnJMAcqunk4ERT
33,"La Jeepeta (Remix) [DJ Alan & Jona Mix Version]","DJ Alan Gomez",617320,https://open.spotify.com/track/4h7RYyJA1jVaURg3JO7T2y
34,"El Mismo Aire - con Pablo Alborán",Camilo,612698,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
35,"Hola - Remix",Dalex,598106,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
36,"Si Me Dices Que Sí",Reik,582972,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
37,Jangueo,"Alex Rose",555297,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
38,+Linda,Dalex,546228,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
39,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,545208,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
40,"Roses - Imanbek Remix","SAINt JHN",514926,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
41,"Tú Me Lo Haces Fácil","Maria Becerra",504281,https://open.spotify.com/track/4uHDcZYy7kQxNY0IzxDy7w
42,"Dónde Estás",KHEA,503304,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
43,"Don't Start Now","Dua Lipa",496348,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
44,High,"Maria Becerra",488856,https://open.spotify.com/track/5vPtzdjJ9tm7XCoKDH22Gb
45,"C.R.O: Bzrp Music Sessions, Vol. 29",Bizarrap,487839,https://open.spotify.com/track/0qPbQWcqNDVrReSSvMoJxk
46,"Cómo estás","Ke Personajes",484896,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
47,Reggaetonera,"Anuel AA",479994,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
48,"Flasheaste Amor",Agapornis,473199,https://open.spotify.com/track/2ACgvo2Kx4LgWqQ2amvM5C
49,Morado,"J Balvin",467419,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
50,"Sigues Con El","Dímelo Flow",464698,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
51,Loco,Beéle,436765,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
52,Fabuloso,Sech,427320,https://open.spotify.com/track/3cg2Y9mIiYNdcPTLKaQgK3
53,"Dance Monkey","Tones And I",418163,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
54,"La Difícil","Bad Bunny",406176,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
55,"Adore You","Harry Styles",396650,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
56,Fantasias,"Rauw Alejandro",395180,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
57,"La Cama - Remix",Lunay,393292,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
58,PAM,"Justin Quiles",385768,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
59,"CÓMO SE SIENTE - Remix","Jhay Cortez",385752,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
60,"Ay, DiOs Mío!","KAROL G",377738,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
61,Tutu,Camilo,372556,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
62,"Quiéreme Mientras Se Pueda","Manuel Turizo",372094,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
63,"Ya no me llames","Ovy On The Drums",368841,https://open.spotify.com/track/75mVUHbkXidxhYAiUpxDHi
64,Fresa,TINI,362474,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
65,Recuerdo,TINI,357445,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n
66,"Dream Girl - Remix","Ir Sais",355171,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
67,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,351697,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
68,"Break My Heart","Dua Lipa",347781,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
69,"El Efecto","Rauw Alejandro",343406,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
70,Bounce,Cazzu,341498,https://open.spotify.com/track/3EO0tGvdBCw6vdChaNvVlc
71,"death bed (coffee for your head)",Powfu,334330,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
72,Amarillo,"J Balvin",331470,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
73,"No Bailes Sola","Danna Paola",331439,https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
74,Ignorantes,"Bad Bunny",330735,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
75,Par-Tusa,"El Dipy",325632,https://open.spotify.com/track/7iZSr3NiHlqJGAJmlfd3Ru
76,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",Bizarrap,304153,https://open.spotify.com/track/3VCo2tJEa1a8GDCvSIqwP0
77,TBT,"Sebastian Yatra",298884,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
78,China,"Anuel AA",297674,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
79,"Sigues Con El - Remix",Arcangel,296957,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
80,"Loco - Remix",Farruko,290323,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
81,Oye,TINI,285834,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
82,"La Pared 360","Lenny Tavárez",285105,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
83,"Bellaquita - Remix",Dalex,281981,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
84,"Dime Cuantas Veces (Remix) [feat. Justin Quiles]","Micro TDH",281289,https://open.spotify.com/track/4MWb6mltydQn84NrTm7Gpl
85,"Tak Tiki Tax","Fer Palacio",276305,https://open.spotify.com/track/7jOrc6UmSoQQdHq8J1c7jS
86,Confía,Sech,275807,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
87,"Me Gusta","Ciro y los Persas",274948,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf
88,ADMV,Maluma,271363,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
89,CANGURO,WOS,263601,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
90,"Nunca quise",Intoxicados,262842,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
91,"La Difícil",Camilo,260332,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
92,Mejor,Dalex,260152,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
93,MAMACITA,"Black Eyed Peas",256574,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
94,"La Forma en Que Me Miras","Super Yei",256433,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
95,"How You Like That",BLACKPINK,254910,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
96,"BYE ME FUI","Bad Bunny",253134,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
97,"No Me Conoce - Remix","Jhay Cortez",251886,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
98,"Adicto (with Anuel AA & Ozuna)",Tainy,251760,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
99,Anaranjado,"Jowell & Randy",246921,https://open.spotify.com/track/5iw28wvyHgj4ppOu5AdcEU
100,Quizas,"Rich Music LTD",245277,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
101,"Que Locura Fue Enamorarme de Ti (Remix)","La Banda De Lechuga",245250,https://open.spotify.com/track/1Bi4FWSuiItUNREkaoeFY3
102,"La Playax","Fer Palacio",244770,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI
103,Muévelo,"Nicky Jam",244351,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
