,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",2999053,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Hola - Remix",Dalex,1938118,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
3,"Dance Monkey","Tones And I",1645309,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,"RITMO (Bad Boys For Life)","Black Eyed Peas",1613075,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
5,Fantasias,"Rauw Alejandro",1600200,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
6,"Que Tire Pa Lante","Daddy Yankee",1376079,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
7,"Bellaquita - Remix",Dalex,1308841,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
8,China,"Anuel AA",1298361,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
9,Vete,"Bad Bunny",1254925,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
10,"Perreo en La Luna","Rich Music LTD",1218838,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
11,Fresa,TINI,1203335,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
12,"Sigues Con El","Dímelo Flow",1127851,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
13,"C90 (Remix)","John C",1114107,https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD
14,"Adicto (with Anuel AA & Ozuna)",Tainy,1108614,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
15,"Ya No Mas","Fer Palacio",1092963,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
16,"Whine Up","Nicky Jam",990887,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
17,Quizas,"Rich Music LTD",964170,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
18,Tutu,Camilo,940662,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
19,Goteo,Duki,919152,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
20,"Si Te Vas",Sech,916929,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
21,Aventura,Lunay,905565,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
22,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",882178,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
23,"LA CANCIÓN","J Balvin",828782,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
24,"No Me Conoce - Remix","Jhay Cortez",815889,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
25,Callaita,"Bad Bunny",761648,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
26,Blanco,"J Balvin",753700,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
27,Señorita,"Shawn Mendes",743116,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
28,"Cómo estás","Ke Personajes",740855,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
29,CANGURO,WOS,708312,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
30,Oye,TINI,681905,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
31,"Yo x Ti, Tu x Mi",ROSALÍA,674030,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
32,Indeciso,Reik,671130,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
33,"Soltera - Remix",Lunay,663601,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
34,"Otro Trago - Remix",Sech,644518,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
35,"Don't Start Now","Dua Lipa",629508,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
36,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",599617,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
37,"No Dijeron Nada",Oscu,599582,https://open.spotify.com/track/66YgptYp9124vxw9yFsIGn
38,22,TINI,583424,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
39,"Con Altura",ROSALÍA,581162,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
40,Cuaderno,Dalex,549617,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
41,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,534352,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
42,Fantasía,Ozuna,534292,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
43,"Pa Mí - Remix",Dalex,524001,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
44,"MELÓN VINO",WOS,523837,https://open.spotify.com/track/5uHAzGa4d9j35DEbhUwGhi
45,"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,518849,https://open.spotify.com/track/08ilexedmUuccTWTeK7Dvb
46,Uniforme,"Rich Music LTD",510788,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
47,Yummy,"Justin Bieber",510142,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
48,"11 PM",Maluma,507772,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
49,"Calma - Remix","Pedro Capó",500966,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
50,"Tal Vez","Paulo Londra",497251,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
51,"El Efecto","Rauw Alejandro",462624,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
52,"La Boca - Remix","Mau y Ricky",456295,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
53,"Si Se Da - Remix","Myke Towers",451898,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
54,"Que Mas Pues - Remix",Sech,444243,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
55,Bellaquita,Dalex,440903,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
56,"Soy Sabalero","Los Palmeras",433216,https://open.spotify.com/track/6MIulZ9FG6Td02EpvFC5ZL
57,Desconocidos,"Mau y Ricky",418490,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
58,"Con Calma","Daddy Yankee",415260,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
59,High,"Maria Becerra",412354,https://open.spotify.com/track/5vPtzdjJ9tm7XCoKDH22Gb
60,"Que Calor (with J Balvin & El Alfa)","Major Lazer",406546,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
61,ROXANNE,"Arizona Zervas",398441,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
62,"Adan y Eva","Paulo Londra",396406,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
63,FRESCO,WOS,391019,https://open.spotify.com/track/0blWPYAfbvpRLVHUcmqmmj
64,"Louta: Bzrp Music Sessions, Vol. 20",Bizarrap,389208,https://open.spotify.com/track/7HrnRmbiDEJUoRD9PNnKwO
65,"QUE PRETENDES","J Balvin",382215,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
66,"Años Luz","Nicki Nicole",367453,https://open.spotify.com/track/0BNtpLD6zsXJGroRtcixOE
67,"La Playa - Remix","Myke Towers",362076,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
68,"Fantasias - Unplugged","Rauw Alejandro",361616,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun
69,"Un Año","Sebastian Yatra",354367,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
70,"Te Robaré","Nicky Jam",353765,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T
71,Memories,"Maroon 5",352644,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
72,"La Playax","Fer Palacio",351848,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI
