,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,3129444,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,Jeans,"Justin Quiles",2358467,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
3,"Relación - Remix",Sech,2267937,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
4,"High (Remix)","Maria Becerra",2122011,https://open.spotify.com/track/2HpbDdD3JLpAPMJFYCeC6o
5,"Tattoo - Remix with Camilo","Rauw Alejandro",1840193,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
6,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,1784518,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
7,"La Curiosidad","Jay Wheeler",1767822,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
8,"Ay, DiOs Mío!","KAROL G",1722385,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
9,"Mamichula - con Nicki Nicole",Trueno,1691356,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
10,"Vida de Rico",Camilo,1681040,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
11,Despeinada,Ozuna,1628831,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
12,"La Tóxica",Farruko,1533051,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
13,Caramelo,Ozuna,1445760,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
14,Duele,TINI,1278644,https://open.spotify.com/track/1dzZ3v5IbjzZ4pTnOGqZOb
15,"La Jeepeta - Remix","Nio Garcia",1228514,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
16,"Una Locura",Ozuna,1189425,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
17,"Mi Cuarto","Jerry Di",1165697,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
18,"Ella Dice",TINI,1048499,https://open.spotify.com/track/5UKBbglwH7gZEkzfuWGn5J
19,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1027832,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
20,"En Tu Cuerpo - Remix",Lyanno,991118,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
21,"Pininfarina - Remix",Rei,956103,https://open.spotify.com/track/1mVLbFwad1wce7mAhFw2Ih
22,"Djadja (feat. Maluma) - Remix","Aya Nakamura",954588,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
23,Favorito,Camilo,911194,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
24,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",830298,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
25,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",824466,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
26,"Parce (feat. Justin Quiles)",Maluma,808600,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
27,"Hasta Que Dios Diga","Anuel AA",796450,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
28,"El Mismo Aire - con Pablo Alborán",Camilo,762952,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
29,Flexin',"Lit Killah",761193,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
30,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",741708,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
31,Colocao,"Nicki Nicole",740163,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
32,"Tak Tiki Tak","Harry Nach",723482,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
33,Rojo,"J Balvin",708052,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
34,"Watermelon Sugar","Harry Styles",689311,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
35,PORFA,Feid,684716,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
36,Relación,Sech,664876,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
37,"Quiéreme Mientras Se Pueda","Manuel Turizo",659532,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
38,"Caramelo - Remix",Ozuna,654660,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
39,Azul,"J Balvin",650210,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
40,"Se Te Nota (with Guaynaa)","Lele Pons",610401,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
41,"Si Me Dices Que Sí",Reik,608685,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
