,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,3522972,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"High (Remix)","Maria Becerra",2418508,https://open.spotify.com/track/2HpbDdD3JLpAPMJFYCeC6o
3,Jeans,"Justin Quiles",2256165,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
4,"Relación - Remix",Sech,2237206,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
5,"Mamichula - con Nicki Nicole",Trueno,1907489,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
6,"Tattoo - Remix with Camilo","Rauw Alejandro",1894081,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
7,"La Curiosidad","Jay Wheeler",1889398,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
8,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,1867393,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
9,"Ay, DiOs Mío!","KAROL G",1802412,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
10,Caramelo,Ozuna,1618466,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
11,Despeinada,Ozuna,1440209,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
12,"La Jeepeta - Remix","Nio Garcia",1364732,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
13,"La Tóxica",Farruko,1226183,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
14,"Una Locura",Ozuna,1213494,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
15,"Mi Cuarto","Jerry Di",1194294,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
16,"Ella Dice",TINI,1158331,https://open.spotify.com/track/5UKBbglwH7gZEkzfuWGn5J
17,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1157258,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
18,"Djadja (feat. Maluma) - Remix","Aya Nakamura",1082197,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
19,"Pininfarina - Remix",Rei,1005546,https://open.spotify.com/track/1mVLbFwad1wce7mAhFw2Ih
