,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,228715,https://open.spotify.com/track/0DAQryfUiFZdWFo76RYBc8
2,"Ohne Dich",KASIMIR1441,227332,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"drivers license","Olivia Rodrigo",202639,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
4,"Astronaut In The Ocean","Masked Wolf",184151,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"WITHOUT YOU","The Kid LAROI",165622,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
6,"Save Your Tears","The Weeknd",160637,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,"BAD EYEZ",Nimo,152890,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
8,"The Business",Tiësto,142703,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
9,"Mood (feat. iann dior)",24kGoldn,140506,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",130403,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
11,SMS,Samra,126996,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
12,"All We Got (feat. KIDDO)","Robin Schulz",120657,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
13,"No Comprendo",Jamule,120013,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
14,Afterglow,"Ed Sheeran",119546,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
15,"Blinding Lights","The Weeknd",117738,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,Whoopty,CJ,111706,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
17,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,107585,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
18,"Head & Heart (feat. MNEK)","Joel Corry",105746,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
19,"Paradise (feat. Dermot Kennedy)",MEDUZA,102975,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
20,"White Lies",VIZE,102840,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
21,"Calling My Phone","Lil Tjay",99293,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
22,"Girls Like Us","Zoe Wees",96339,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
23,Subwoofer,"SHINSKY x DIMA",95176,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
24,"Your Love (9PM)",ATB,93580,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
25,"you broke me first","Tate McRae",91059,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
26,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",88441,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
27,"The One","Rea Garvey",85185,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
28,"Love Not War (The Tampa Beat)","Jason Derulo",84586,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
29,"Jerusalema (feat. Nomcebo Zikode)","Master KG",81746,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
30,Goosebumps,HVME,79194,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
31,"Wenn sie ruft","Miksu / Macloud",77979,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
32,Paradise,VIZE,77690,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
33,Arcade,"Duncan Laurence",74697,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
34,"My Head & My Heart","Ava Max",74280,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
35,Roller,"Apache 207",74047,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
36,"Rise Up (feat. Vamero)",VINAI,72849,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
37,"Prisoner (feat. Dua Lipa)","Miley Cyrus",72324,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
38,"Fly Away","Tones And I",72095,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
39,HOLIDAY,"Lil Nas X",70132,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
40,"Lost (feat. TOPIC42)",Samra,68730,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
41,"Roses - Imanbek Remix","SAINt JHN",68269,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
42,Brachland,"Kool Savas",67754,https://open.spotify.com/track/0HZsi7S5hOq6Vqdu5hBttZ
43,Angst,"Apache 207",67721,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
44,Hypnotized,"Purple Disco Machine",66460,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
45,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,66406,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
46,Lovefool,twocolors,64370,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
47,"We're Good","Dua Lipa",64242,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
48,7,Ufo361,63746,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
49,"What You Know Bout Love","Pop Smoke",62933,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
50,"Savage Love (Laxed - Siren Beat)","Jawsh 685",61264,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
51,"Bayrisch Drip",Sääftig,61056,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
52,Adé,"PA Sports",60479,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
53,"Never Let Me Down",VIZE,59949,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
54,"Where The Lights Are Low","Toby Romeo",58221,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
55,"Take You Dancing","Jason Derulo",57292,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
56,"Watermelon Sugar","Harry Styles",56527,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
57,Paradies,Gzuz,56468,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
58,Hollywood,"LA Vision",55226,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
59,Anyone,"Justin Bieber",55071,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
60,Streets,"Doja Cat",54832,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
61,"Dance Monkey","Tones And I",54741,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
62,"Someone You Loved","Lewis Capaldi",54595,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
63,Angeklagt,"Bonez MC",53563,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
64,"Therefore I Am","Billie Eilish",52611,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
65,Robbery,"Juice WRLD",52152,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
66,"Breaking Me",Topic,52021,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
