,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nicht verdient","Capital Bra",453955,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
2,"Roses - Imanbek Remix","SAINt JHN",221718,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Blinding Lights","The Weeknd",204620,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,Emotions,Ufo361,197873,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
5,"Toosie Slide",Drake,190556,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,90-60-111,"SHIRIN DAVID",174707,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk
7,"THE SCOTTS","THE SCOTTS",174169,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
8,"Late Night",Luciano,143625,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
9,Namen,"Kontra K",133864,https://open.spotify.com/track/4SeuiNnF2n9yA0KztuIFc8
10,Salt,"Ava Max",133515,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
11,"Breaking Me",Topic,128848,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,VIELE,Dardan,127665,https://open.spotify.com/track/1oZjXgscUfOnM6BItjiXdX
13,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,121767,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
14,"death bed (coffee for your head)",Powfu,116681,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
15,"Dance Monkey","Tones And I",115829,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
16,Roller,"Apache 207",114104,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
17,"In Your Eyes (feat. Alida)","Robin Schulz",111130,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
18,"ily (i love you baby) (feat. Emilee)","Surf Mesa",105831,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
19,"Shotz Fired","Bonez MC",105791,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
20,Supalonely,BENEE,98865,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
21,"The Box","Roddy Ricch",92076,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
22,BaeBae,Samra,91035,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
23,Trendsetter,Nimo,89255,https://open.spotify.com/track/5DvTCC5k50T8InS6xGqW2K
24,"Ich würd' lügen",KAYEF,88351,https://open.spotify.com/track/4K9BEykCbkN1y0by5VAruR
25,goosebumps,"Travis Scott",88006,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
26,"Du bist mein",Zuna,87669,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
27,"Don't Start Now","Dua Lipa",86709,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
28,Falling,"Trevor Daniel",86624,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
29,"SICKO MODE","Travis Scott",86511,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,"365 Tage",Samra,85694,https://open.spotify.com/track/6I2jabBRzwhiYHsSTqnrRC
31,"HIGHEST IN THE ROOM","Travis Scott",84754,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
32,"Boss Bitch","Doja Cat",82790,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
33,"Blueberry Faygo","Lil Mosey",82338,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
34,Righteous,"Juice WRLD",81785,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
35,"Angels Sippen",Symba,79926,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1
36,Fingertips,"Tom Gregory",79531,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
37,"Allein sein",Ufo361,78939,https://open.spotify.com/track/3zu4LFZ5qruUJwtDpCRQW4
38,"Final Fantasy",Ufo361,74764,https://open.spotify.com/track/4rD3luOvJQ9meRCBG7WPER
39,"Say So","Doja Cat",71573,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
40,"Close Your Eyes","Felix Jaehn",70596,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
41,"The Passenger (LaLaLa) [feat. MOKABY]",LUM!X,68447,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
42,"Before You Go","Lewis Capaldi",68401,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
