,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,7,Ufo361,243140,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
2,Angst,"Apache 207",201335,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
3,"Mood (feat. iann dior)",24kGoldn,164158,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,"All We Got (feat. KIDDO)","Robin Schulz",132508,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
5,HOLIDAY,"Lil Nas X",121596,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
6,"WITHOUT YOU","The Kid LAROI",121093,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
7,Whoopty,CJ,117157,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
8,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,116280,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
9,"Blinding Lights","The Weeknd",109337,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
10,"Head & Heart (feat. MNEK)","Joel Corry",108436,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
11,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",106601,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
12,Afterglow,"Ed Sheeran",99395,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
13,"Lost (feat. TOPIC42)",Samra,97888,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
14,Anyone,"Justin Bieber",94855,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
15,"Jerusalema (feat. Nomcebo Zikode)","Master KG",89526,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
16,"you broke me first","Tate McRae",84388,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
17,"The Business",Tiësto,83126,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
18,Paradise,VIZE,83089,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
19,Angeklagt,"Bonez MC",82366,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
20,"What You Know Bout Love","Pop Smoke",79991,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
21,"Therefore I Am","Billie Eilish",79609,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
22,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,79243,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
23,"Roses - Imanbek Remix","SAINt JHN",78628,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
24,Goosebumps,HVME,77636,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
25,"Never Let Me Down",VIZE,67349,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
26,"Savage Love (Laxed - Siren Beat)","Jawsh 685",67159,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
27,"Bayrisch Drip",Sääftig,66634,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
28,Verlierer,LUNA,66247,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
29,"Dirndl Weed",Sääftig,66238,https://open.spotify.com/track/0OZwvUys1bMDTiEHPoBviV
30,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",66191,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
31,"Watermelon Sugar","Harry Styles",66117,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
32,Lovefool,twocolors,65762,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
33,Roller,"Apache 207",65747,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
34,"Paradise (feat. Dermot Kennedy)",MEDUZA,64831,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
35,"gebe auf.",Lune,64228,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
36,"Take You Dancing","Jason Derulo",63736,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
37,Hollywood,"LA Vision",63428,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
38,Europol,"Miami Yacine",62698,https://open.spotify.com/track/25UeoyPPgMgvmQVhUBhlow
39,"Prisoner (feat. Dua Lipa)","Miley Cyrus",62100,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
40,"Breaking Me",Topic,62027,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
41,positions,"Ariana Grande",61506,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
42,"Love Not War (The Tampa Beat)","Jason Derulo",61486,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
43,Hypnotized,"Purple Disco Machine",61318,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
44,"Centre Court",Bausa,61034,https://open.spotify.com/track/6Xlske5nAmkPb123IfyZ5S
45,SHAWTY,Luciano,60635,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
46,"Lonely (with benny blanco)","Justin Bieber",60502,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
47,"Dance Monkey","Tones And I",59082,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
48,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",58844,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
49,"Come & Go (with Marshmello)","Juice WRLD",57631,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
50,Snowman,Sia,57167,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
51,Wonder,"Shawn Mendes",56073,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
52,Robbery,"Juice WRLD",54939,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
53,Airwaves,Pashanim,53952,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
54,Unterwegs,KitschKrieg,53359,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
55,"Someone You Loved","Lewis Capaldi",51574,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
56,Bläulich,"Apache 207",50305,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
57,34+35,"Ariana Grande",48497,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
58,Alien,"Dennis Lloyd",47871,https://open.spotify.com/track/1Tqshmc0rnQPaIGJfRp2Da
59,"Astronaut In The Ocean","Masked Wolf",47782,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
60,Giants,"Dermot Kennedy",47719,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7
61,"Fly Away","Tones And I",47704,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
62,"istanbul freestyle",Pashanim,47333,https://open.spotify.com/track/2ZiltmlAPVrh2ZSDlrxwsE
63,"Memories (feat. Kid Cudi)","David Guetta",46161,https://open.spotify.com/track/0Xh6R6XLoTDRBYriQRgkHj
64,"Sweater Weather","The Neighbourhood",46120,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
65,"Lucid Dreams","Juice WRLD",46021,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
66,Dynamite,BTS,45979,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
67,"Wishing Well","Juice WRLD",45974,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
68,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",45853,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
69,"In meinem Benz","AK AUSSERKONTROLLE",45441,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
70,"Close Your Eyes","Felix Jaehn",45391,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
71,"1,50",KASIMIR1441,45331,https://open.spotify.com/track/0FUDSjFuqeVwGFVsZMByZp
72,Alane,"Robin Schulz",45203,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
73,"Kings & Queens","Ava Max",44828,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
74,willow,"Taylor Swift",44324,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
75,"WAP (feat. Megan Thee Stallion)","Cardi B",43979,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
76,"Star Shopping","Lil Peep",43311,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
77,"The Passenger (LaLaLa) [feat. MOKABY]",LUM!X,42152,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
78,"junge ceos",Pashanim,42061,https://open.spotify.com/track/7BBmK5XPK2nKfWMFtxgOJJ
79,"Rise Up (feat. Vamero)",VINAI,41208,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
80,"Put Your Records On","Ritt Momney",41185,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
81,Dior,"Pop Smoke",41112,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
82,"Before You Go","Lewis Capaldi",40890,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
