,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Big Body Benz","Bonez MC",357667,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
2,"Ich weiß nicht mal wie sie heißt","Capital Bra",302764,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
3,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,225340,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,"Savage Love (Laxed - Siren Beat)","Jawsh 685",187335,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,Airwaves,Pashanim,184056,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
6,"Roses - Imanbek Remix","SAINt JHN",178070,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,"Blinding Lights","The Weeknd",167305,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,"In meinem Benz","AK AUSSERKONTROLLE",154353,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
9,"Emotions 2.0",Ufo361,145811,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
10,"ily (i love you baby) (feat. Emilee)","Surf Mesa",131179,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
11,Shakira,Kalazh44,127696,https://open.spotify.com/track/17tgK6f93CECWj0EC70RfQ
12,Roadrunner,"Bonez MC",127558,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
13,Fame,"Apache 207",124804,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
14,GOOBA,6ix9ine,124531,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
15,"Breaking Me",Topic,117345,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16,"Kings & Queens","Ava Max",115659,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
17,"VALLA NEIN (feat. Luciano)","KC Rebell",110928,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
18,Boot,"Apache 207",109426,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
19,"Watermelon Sugar","Harry Styles",106790,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
20,"Never Let Me Down",VIZE,106409,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
21,Roller,"Apache 207",105665,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
22,MedMen,Jamule,105364,https://open.spotify.com/track/5t3PF7pHuiwwLbNCJ8mn4N
23,FLY,"KC Rebell",103426,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow
24,"TROLLZ (with Nicki Minaj)",6ix9ine,99225,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
25,Supalonely,BENEE,98972,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
26,"Toosie Slide",Drake,97051,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
27,"Dance Monkey","Tones And I",96103,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
28,"7 Stunden",LEA,91999,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
29,Salt,"Ava Max",91561,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
30,"Some Say - Felix Jaehn Remix",Nea,86028,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
31,"death bed (coffee for your head)",Powfu,83505,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
32,Sonne,"Kontra K",83462,https://open.spotify.com/track/2aVza5KlpqG1LXcdBNn6R3
33,"Nicht verdient","Capital Bra",83101,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
34,"Party Girl",StaySolidRocky,82393,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
35,"Rain On Me (with Ariana Grande)","Lady Gaga",78397,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
36,"In Your Eyes (feat. Alida)","Robin Schulz",77726,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
