,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Angeklagt,"Bonez MC",272583,https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T
2,"Mood (feat. iann dior)",24kGoldn,256274,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",193767,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,B.L.F.L.,Azet,177724,https://open.spotify.com/track/4BzvWX9B1viL3cj4bMxmx0
5,Paradise,VIZE,170565,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
6,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,158829,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
7,Jetski,"Bonez MC",151053,https://open.spotify.com/track/42u8dZf00xsPqCgWFbqCqZ
8,"Head & Heart (feat. MNEK)","Joel Corry",147166,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
9,"Lonely (with benny blanco)","Justin Bieber",143530,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
10,"What You Know Bout Love","Pop Smoke",139009,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
11,positions,"Ariana Grande",129903,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
12,"gebe auf.",Lune,120892,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
13,Hollywood,"LA Vision",109570,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
14,"Never Let Me Down",VIZE,109276,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
15,"Take You Dancing","Jason Derulo",108792,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
16,"Savage Love (Laxed - Siren Beat)","Jawsh 685",108722,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
17,"you broke me first","Tate McRae",108675,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
18,"Ben Elimi Sana Verdim",MERO,103737,https://open.spotify.com/track/178iFQyGImdKhaD2PoVdnZ
19,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",102359,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
20,"Blinding Lights","The Weeknd",99145,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,"NIEMALS UNTER 1000","Bonez MC",98764,https://open.spotify.com/track/0ONpvA3aZkFclnS922vuta
22,Lovefool,twocolors,97118,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
