,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",5492298,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,Vete,"Bad Bunny",4320660,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
3,"RITMO (Bad Boys For Life)","Black Eyed Peas",4063204,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
4,"LA CANCIÓN","J Balvin",3691190,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
5,"Dance Monkey","Tones And I",3646805,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,"Pa' Olvidarme De Ella","Piso 21",3238786,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
7,Callaita,"Bad Bunny",2957228,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
8,"No Me Conoce - Remix","Jhay Cortez",2885870,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
9,China,"Anuel AA",2859333,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
10,Fantasias,"Rauw Alejandro",2762577,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
11,"Oye Pablo","Danna Paola",2507965,https://open.spotify.com/track/4wJFExEZZo62tmwTM9ENDR
12,"Que Tire Pa Lante","Daddy Yankee",2478132,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
13,"Adicto (with Anuel AA & Ozuna)",Tainy,2257213,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
14,Tutu,Camilo,2097445,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
15,"Don't Start Now","Dua Lipa",2085340,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
16,Indeciso,Reik,2067195,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
17,Señorita,"Shawn Mendes",1827220,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
18,"11 PM",Maluma,1825881,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
19,"Amor A Primera Vista","Los Ángeles Azules",1815088,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
20,Quizas,"Rich Music LTD",1771474,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
21,"Yo x Ti, Tu x Mi",ROSALÍA,1711608,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
22,"QUE PRETENDES","J Balvin",1698999,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
23,"Con Altura",ROSALÍA,1673649,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
24,"Soltera - Remix",Lunay,1669121,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
25,"No Se Me Quita (feat. Ricky Martin)",Maluma,1653530,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
26,"De Los Besos Que Te Di","Christian Nodal",1596305,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
27,"Ride It",Regard,1546851,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
28,"Otro Trago",Sech,1497990,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
29,Blanco,"J Balvin",1492357,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
30,"Fuentes de Ortiz","Ed Maverick",1465460,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
31,"Whine Up","Nicky Jam",1440083,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
32,"Si Te Vas",Sech,1432964,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
33,"Qué Pena",Maluma,1424006,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
34,"Te Vi","Piso 21",1420823,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
35,"Me La Avente","Carin Leon",1418084,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
36,"Tra Tra Tra Remix - Remix","Ghetto Kids",1387964,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm
37,"Tal Vez","Paulo Londra",1366800,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
38,Circles,"Post Malone",1362570,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
39,Memories,"Maroon 5",1359939,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
40,"Tu Sicaria","Ms Nina",1342660,https://open.spotify.com/track/6fatMybX8VmHUpaxVcXzrz
41,"Lose You To Love Me","Selena Gomez",1314988,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
42,Desconocidos,"Mau y Ricky",1278748,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
43,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1278668,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
44,"Mala Fama","Danna Paola",1273336,https://open.spotify.com/track/2LVWDR1oEthhLIOtT4hHih
45,Lalala,Y2K,1259641,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
46,Caballero,"Alejandro Fernández",1238977,https://open.spotify.com/track/5DL6BDuqhnQw8HfIvUYkm9
