,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Otro Trago",Sech,6220341,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
2,"Soltera - Remix",Lunay,3602748,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
3,"11 PM",Maluma,3314342,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
4,"Tal Vez","Paulo Londra",3267629,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
5,HP,Maluma,2942400,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
6,"Con Calma","Daddy Yankee",2601607,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
7,"bad guy","Billie Eilish",2567508,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,"Con Altura",ROSALÍA,2524387,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
9,"Pa Mí - Remix",Dalex,2420493,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
10,"Te Vi","Piso 21",2388553,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
11,Callaita,"Bad Bunny",2264060,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
12,"Verte Ir","DJ Luian",2202744,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
13,"Te Robaré","Nicky Jam",2112592,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
14,"Calma - Remix","Pedro Capó",1920263,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
15,Secreto,"Anuel AA",1851504,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
16,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1825302,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
17,ReBoTa,Guayna,1643622,https://open.spotify.com/track/3LzJUPmudZeeJhUpeXYcuV
18,Aullando,"Wisin & Yandel",1618326,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
19,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",1617438,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
