,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",4986543,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,HP,Maluma,3695942,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
3,Secreto,"Anuel AA",3585747,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,"Te Vi","Piso 21",3524218,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
5,"Calma - Remix","Pedro Capó",3480496,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
6,Desconocidos,"Mau y Ricky",2868657,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
7,"Baila Baila Baila",Ozuna,2579949,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
8,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",2552969,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
9,"Pa Mí - Remix",Dalex,2458425,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
10,"Un Año","Sebastian Yatra",2330516,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
11,"Adan y Eva","Paulo Londra",2308534,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
12,"Ella Quiere Beber - Remix","Anuel AA",2174046,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
13,"7 rings","Ariana Grande",2059377,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
14,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",2042049,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
15,"Ni Gucci Ni Prada","Kenny Man",1901571,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
16,Sola,"Manuel Turizo",1862160,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
17,Rebota,Guaynaa,1773757,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1614270,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
19,Amanece,"Anuel AA",1610827,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
20,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1605853,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
21,"Esclavo de Tus Besos","Manuel Turizo",1575420,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
22,"MIA (feat. Drake)","Bad Bunny",1564926,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
23,Reggaeton,"J Balvin",1473550,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
24,Créeme,"KAROL G",1449919,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
25,Sucker,"Jonas Brothers",1447619,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
26,Shallow,"Lady Gaga",1423708,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
27,Aullando,"Wisin & Yandel",1387148,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
28,"Dancing With A Stranger (with Normani)","Sam Smith",1380111,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
29,"No Te Contaron Mal","Christian Nodal",1327816,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty
30,Happier,Marshmello,1315061,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
31,Bubalu,"Becky G",1225157,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
32,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,1221039,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
33,Ponle,Rvssian,1199588,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
34,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",1113321,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
35,"Bohemian Rhapsody - Remastered 2011",Queen,1088775,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
36,"Amigos Con Derechos",Reik,1082253,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
37,Adictiva,"Daddy Yankee",1064839,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
38,"Wake Up in the Sky","Gucci Mane",1050549,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
39,"Vaina Loca",Ozuna,1032907,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
40,Imposible,"Luis Fonsi",1025539,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
41,PPP,"Kevin Roldan",1021082,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
42,"Me Rehúso","Danny Ocean",1016161,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
43,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",1008763,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
44,"Cuando Te Besé","Becky G",998441,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
45,"A Través Del Vaso","Grupo Arranke",983855,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ
46,"Ya No Tiene Novio","Sebastian Yatra",949926,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
47,"Dile la Verdad","The Rudeboyz",941491,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
48,BEBE,6ix9ine,937683,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
49,"In My Mind",Dynoro,937023,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
50,"Puntos Suspensivos","Piso 21",911299,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
51,"No Es Justo","J Balvin",878646,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
52,Soltera,Lunay,875983,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
53,"Que Le De","Rauw Alejandro",872394,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
54,"Nunca Es Suficiente","Los Ángeles Azules",867558,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg
55,"NI BIEN NI MAL","Bad Bunny",866273,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
56,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",853854,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
57,"Another One Bites The Dust - Remastered 2011",Queen,852832,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
58,Rucón,Aleman,841393,https://open.spotify.com/track/6TDtGJSk3MDTnM6nTDu5Zu
59,"Lost on You",LP,833667,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
60,"Te Boté - Remix","Nio Garcia",827702,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
61,Baby,Amenazzy,823862,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
62,"Swing (Bonus Track)","Danny Ocean",816965,https://open.spotify.com/track/5zUGr7GcNo7UNjvkNYkjiH
63,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",811110,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
64,"Aerolínea Carrillo","T3R Elemento",806713,https://open.spotify.com/track/0xYTyyfV767E2Vn3hz56kL
65,"thank u, next","Ariana Grande",800901,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
66,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",780988,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
67,"Promises (with Sam Smith)","Calvin Harris",776185,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
68,"Ahora Te Puedes Marchar","Luis Miguel",773811,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
69,"break up with your girlfriend, i'm bored","Ariana Grande",771616,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
70,"Girls Like You (feat. Cardi B)","Maroon 5",766111,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
71,"Sin Pijama","Becky G",763273,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
72,"Forever Alone","Paulo Londra",742827,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f
73,"Solo de Mi","Bad Bunny",736825,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
