,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"RITMO (Bad Boys For Life)","Black Eyed Peas",4313529,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
2,"LA CANCIÓN","J Balvin",3485041,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
3,"Dance Monkey","Tones And I",2993226,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Callaita,"Bad Bunny",2895176,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
5,China,"Anuel AA",2836563,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
6,"Pa' Olvidarme De Ella","Piso 21",2809557,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
7,"No Me Conoce - Remix","Jhay Cortez",2808431,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
8,Tusa,"KAROL G",2759630,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
9,"Que Tire Pa Lante","Daddy Yankee",2531085,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
10,Fantasias,"Rauw Alejandro",2473601,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
11,"Oye Pablo","Danna Paola",2432889,https://open.spotify.com/track/4wJFExEZZo62tmwTM9ENDR
12,"Adicto (with Anuel AA & Ozuna)",Tainy,2327563,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
13,Tutu,Camilo,2177695,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
14,Indeciso,Reik,2055277,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
15,"QUE PRETENDES","J Balvin",1875613,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
16,"Yo x Ti, Tu x Mi",ROSALÍA,1854530,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
17,"11 PM",Maluma,1747133,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
18,Señorita,"Shawn Mendes",1718854,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
19,Quizas,"Rich Music LTD",1695211,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
20,"Con Altura",ROSALÍA,1683686,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
21,"Amor A Primera Vista","Los Ángeles Azules",1675729,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
22,"No Se Me Quita (feat. Ricky Martin)",Maluma,1664016,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
23,"Lose You To Love Me","Selena Gomez",1637260,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
24,"Soltera - Remix",Lunay,1636363,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
25,"Don't Start Now","Dua Lipa",1580849,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
26,"Tra Tra Tra Remix - Remix","Ghetto Kids",1532054,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm
27,"Si Te Vas",Sech,1523042,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
28,"Qué Pena",Maluma,1486846,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
