,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",8934743,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,BICHOTA,"KAROL G",7112645,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
3,"LA NOCHE DE ANOCHE","Bad Bunny",4509122,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
4,Hawái,Maluma,4170976,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
5,Reloj,"Rauw Alejandro",3192576,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
6,"Relación - Remix",Sech,3170729,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
7,"Se Te Nota (with Guaynaa)","Lele Pons",3153762,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
8,"La Tóxica",Farruko,3087626,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
9,"Dime Cómo Quieres","Christian Nodal",2977114,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
10,"TE MUDASTE","Bad Bunny",2836668,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
11,"Mi Niña",Wisin,2552626,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
12,"Chica Ideal","Sebastian Yatra",2548225,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
13,"Vida de Rico",Camilo,2514991,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
14,"La Nota","Manuel Turizo",2443872,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
15,"La Curiosidad","Jay Wheeler",2412734,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
16,"Ay, DiOs Mío!","KAROL G",2364707,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
17,"Parce (feat. Justin Quiles)",Maluma,2354204,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
18,"Aquí Abajo","Christian Nodal",2339340,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG
19,Jeans,"Justin Quiles",2269765,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
20,"HACIENDO QUE ME AMAS","Bad Bunny",2092803,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
21,"Mi Cuarto","Jerry Di",2060270,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
22,"Cabrón y Vago - En Vivo","El Fantasma",2034059,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
23,"Blinding Lights","The Weeknd",2033861,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,Azul,"J Balvin",1984148,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
25,"Hecha Pa' Mi",Boza,1961174,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
26,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1961027,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
27,"Pa' Olvidarme De Ella","Piso 21",1933293,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
28,"La Jeepeta - Remix","Nio Garcia",1840829,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
29,"Tattoo - Remix with Camilo","Rauw Alejandro",1766489,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
30,Tusa,"KAROL G",1746575,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
31,"BOOKER T","Bad Bunny",1701608,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
32,"Una Locura",Ozuna,1700668,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
33,BEBÉ,Camilo,1680936,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
34,"De Los Besos Que Te Di","Christian Nodal",1609041,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
35,Nada,"Cali Y El Dandee",1591125,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
36,"Se Me Olvidó","Christian Nodal",1589463,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
37,"Yo Ya No Vuelvo Contigo - En Vivo","Lenin Ramírez",1566764,https://open.spotify.com/track/1s59X35jDULAyOGmBuTAnd
38,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",1518997,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
39,"100 Años","Carlos Rivera",1517847,https://open.spotify.com/track/4XKC4nfeXgyd4KQDu8arKL
40,"YO VISTO ASÍ","Bad Bunny",1497086,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ
41,Tú,"Carin Leon",1483060,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
42,Safaera,"Bad Bunny",1459941,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
43,"La Mitad",Camilo,1433108,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
44,"Quiéreme Mientras Se Pueda","Manuel Turizo",1402737,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
45,"Hawái - Remix",Maluma,1370938,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
46,"Más De La Una","Piso 21",1349793,https://open.spotify.com/track/69Y5IZuBvGyzySFt5x7kCq
47,"Me La Avente","Carin Leon",1332268,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
48,"Mi Tío Snoop",Aleman,1331866,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6
49,"Si Veo a Tu Mamá","Bad Bunny",1305373,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
50,"LA CANCIÓN","J Balvin",1303713,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
51,"Vaya Vaya","Cartel De Santa",1265487,https://open.spotify.com/track/2kTYr1MEn7lzybRudQpmWx
52,"Caramelo - Remix",Ozuna,1229944,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
53,Poco,Reik,1221255,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
54,Caramelo,Ozuna,1219384,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
55,Despeinada,Ozuna,1205851,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
56,"TE DESEO LO MEJOR","Bad Bunny",1191913,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4
57,"La Luz",Sech,1177057,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
58,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1163116,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
59,"Yo Perreo Sola","Bad Bunny",1160988,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
60,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1159136,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
61,"Dance Monkey","Tones And I",1158633,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
62,"No Bailes Sola","Danna Paola",1140316,https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
63,"La Santa","Bad Bunny",1136327,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
64,Jangueo,"Alex Rose",1130015,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
65,"Nace Un Borracho","Christian Nodal",1120120,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
66,"Madrid (feat. Myke Towers)",Maluma,1118024,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
67,"No Me Conoce - Remix","Jhay Cortez",1117154,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
68,"Palabra de Hombre","El Fantasma",1116716,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
69,"Ramito De Violetas","Mi Banda El Mexicano",1116408,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
70,Favorito,Camilo,1103345,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
71,"Sigues Con El","Dímelo Flow",1092897,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
72,"HOY COBRÉ","Bad Bunny",1092573,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J
73,"Ahora Te Puedes Marchar","Luis Miguel",1076905,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
74,"El Envidioso","Los Dos Carnales",1072580,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
75,"Therefore I Am","Billie Eilish",1068108,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
76,"Don't Start Now","Dua Lipa",1060208,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
77,Rojo,"J Balvin",1056162,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
