week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.7177209302325583,0.6699418604651163,5.808139534883721,-5.995889534883719,0.5,0.1371226744186047,0.20568780232558134,0.013021289011627905,0.165643023255814,0.47506453488372086,120.02872674418602,199211.23837209304,3.9825581395348837
2019-01-11--2019-01-18,0.7122215568862278,0.6632275449101798,5.736526946107785,-6.065784431137722,0.47904191616766467,0.13388562874251497,0.21588053892215556,0.013417063413173651,0.16136946107784442,0.4682101796407186,120.84683233532928,200874.32934131735,3.970059880239521
2019-01-18--2019-01-25,0.7118242424242427,0.6718060606060607,5.545454545454546,-5.964799999999998,0.49696969696969695,0.13421818181818193,0.19912704242424237,0.013581596363636362,0.17059818181818187,0.46826787878787873,121.14478181818184,200116.87878787878,3.981818181818182
2019-01-25--2019-02-01,0.7228121212121212,0.6683030303030304,5.575757575757576,-6.046375757575756,0.5151515151515151,0.13737454545454553,0.203980606060606,0.005995398060606061,0.17164363636363644,0.4784133333333333,120.74450909090908,199231.58181818182,3.987878787878788
2019-02-01--2019-02-08,0.7185123456790123,0.6692901234567901,5.617283950617284,-6.02408024691358,0.49382716049382713,0.13209074074074081,0.2069628395061727,0.006170986234567902,0.17384135802469144,0.4795024691358023,121.28652469135798,197339.6851851852,3.9876543209876543
2019-02-08--2019-02-15,0.7084207317073172,0.6623780487804877,5.4939024390243905,-6.068774390243902,0.5365853658536586,0.13036036585365862,0.21046463414634145,0.004350988048780488,0.17195914634146345,0.4727134146341461,119.04365243902433,197853.75,3.981707317073171
2019-02-15--2019-02-22,0.7005062500000003,0.6648562499999996,5.8375,-5.996806250000001,0.525,0.1293175,0.21424837499999994,0.003982721000000001,0.17245812500000007,0.48108749999999983,118.76829999999998,200326.16875,3.99375
2019-02-22--2019-03-01,0.7008227848101265,0.6754177215189869,5.7215189873417724,-6.013772151898734,0.5189873417721519,0.13545063291139237,0.20724575949367088,0.004340758481012658,0.17092911392405064,0.470151898734177,118.96603164556963,199901.43037974683,4.006329113924051
2019-03-01--2019-03-08,0.7044258064516129,0.6769354838709676,5.72258064516129,-5.911245161290322,0.4967741935483871,0.13769161290322587,0.2073763870967742,0.005280789161290324,0.17894903225806452,0.4878774193548386,118.2007935483871,200495.93548387097,4.006451612903226
2019-03-08--2019-03-15,0.7085246913580245,0.6774629629629627,5.802469135802469,-5.844209876543209,0.4876543209876543,0.1436932098765433,0.21646691358024678,0.0032963266049382705,0.16938024691358028,0.48575925925925917,116.02933333333335,196614.22222222222,4.012345679012346
2019-03-15--2019-03-22,0.7138597560975608,0.6727865853658537,5.829268292682927,-5.90926219512195,0.49390243902439024,0.14986951219512198,0.23119026219512184,0.003914501158536584,0.17006707317073164,0.5082926829268294,118.75606707317075,193492.1524390244,4.0
2019-03-22--2019-03-29,0.7096503067484659,0.6712208588957056,5.773006134969325,-5.94564417177914,0.48466257668711654,0.14784355828220871,0.23068406748466236,0.0039341508588957045,0.16780490797546002,0.49624539877300616,118.55058895705523,195935.50306748465,4.0
2019-03-29--2019-04-05,0.6986766467065865,0.6376353293413173,5.718562874251497,-6.680437125748499,0.48502994011976047,0.15677904191616768,0.2685305568862275,0.013840964790419167,0.17217485029940113,0.48007005988023954,119.78156287425148,194741.0359281437,3.9760479041916166
2019-04-05--2019-04-12,0.7020797546012267,0.6379453987730062,5.6503067484662575,-6.680067484662574,0.50920245398773,0.1479110429447854,0.26506118404907975,0.016513329877300618,0.17663680981595095,0.48902699386503057,118.88718404907969,194557.8527607362,3.98159509202454
2019-04-12--2019-04-19,0.7036785714285714,0.6525363095238097,5.857142857142857,-6.4359940476190465,0.5119047619047619,0.1556077380952381,0.24878335119047632,0.010461202559523807,0.1702410714285715,0.5117821428571426,118.12715476190476,193206.47619047618,3.982142857142857
2019-04-19--2019-04-26,0.7103690476190474,0.6553630952380953,5.976190476190476,-6.3042619047619075,0.5119047619047619,0.16157738095238094,0.239771386904762,0.010408477023809523,0.16591488095238097,0.5146952380952382,120.21900000000005,193852.92857142858,3.994047619047619
2019-04-26--2019-05-03,0.7021219512195122,0.662048780487805,5.853658536585366,-6.141128048780488,0.524390243902439,0.17120304878048778,0.2302866036585366,0.007892014573170732,0.1643713414634147,0.5077585365853658,118.43937804878051,192940.20731707316,4.0060975609756095
2019-05-03--2019-05-10,0.7013869047619048,0.6634761904761903,6.029761904761905,-6.235535714285716,0.49404761904761907,0.16184821428571433,0.23826073214285715,0.0076365855952380945,0.16978750000000004,0.5244613095238094,119.25458928571429,194033.56547619047,3.982142857142857
2019-05-10--2019-05-17,0.7011975308641976,0.6639753086419751,6.191358024691358,-6.268925925925924,0.5123456790123457,0.1556456790123457,0.2437084135802469,0.008732093641975308,0.16658950617283963,0.5266697530864198,119.03864814814814,194369.35802469135,3.9814814814814814
2019-05-17--2019-05-24,0.6783803680981596,0.6852269938650304,6.012269938650307,-6.044288343558281,0.5214723926380368,0.1406429447852761,0.2258246834355829,0.0116076836196319,0.1732558282208589,0.5086423312883432,122.09908588957049,197491.6380368098,3.9693251533742333
2019-05-24--2019-05-31,0.6965061728395063,0.6918271604938271,5.716049382716049,-5.987481481481481,0.5123456790123457,0.14288518518518523,0.22781434197530886,0.009534233148148146,0.16716234567901236,0.516794444444444,120.15530864197524,194529.4938271605,3.993827160493827
2019-05-31--2019-06-07,0.699967741935484,0.694361290322581,5.580645161290323,-5.863909677419359,0.5096774193548387,0.14495935483870964,0.22758724129032254,0.007533356838709677,0.16921096774193553,0.5175483870967739,120.67843870967735,192945.70967741936,3.9870967741935486
2019-06-07--2019-06-14,0.7003670886075949,0.6900443037974684,5.348101265822785,-5.83144936708861,0.5063291139240507,0.13115886075949365,0.22635153417721518,0.007443156012658225,0.16304050632911388,0.5193924050632907,119.6368607594936,192860.24683544305,3.981012658227848
2019-06-14--2019-06-21,0.7040127388535031,0.69043949044586,5.764331210191083,-5.875764331210193,0.49044585987261147,0.13179617834394908,0.23065793248407643,0.007921652738853504,0.16448853503184718,0.512369426751592,118.26869426751588,192268.45222929935,4.0
2019-06-21--2019-06-28,0.6975197368421052,0.682967105263158,5.631578947368421,-5.873098684210527,0.506578947368421,0.1311875,0.23338108815789496,0.010730424539473682,0.1674953947368421,0.5048618421052629,118.07073684210518,192402.9605263158,3.9934210526315788
2019-06-28--2019-07-05,0.6936308724832216,0.6883959731543624,5.550335570469799,-5.784999999999999,0.48322147651006714,0.14754496644295303,0.2379283583892617,0.0052144976510067114,0.15711610738255027,0.5251389261744963,118.24047651006708,191201.677852349,3.9932885906040267
2019-07-05--2019-07-12,0.7001768707482995,0.6867551020408164,5.625850340136054,-5.849455782312925,0.5102040816326531,0.13642040816326537,0.23744643129251686,0.008050338707482991,0.1560455782312925,0.5295489795918362,118.75021768707475,192314.7619047619,4.006802721088436
2019-07-12--2019-07-19,0.705993548387097,0.6696387096774195,5.2709677419354835,-6.1984516129032246,0.5290322580645161,0.14474709677419356,0.23244130322580642,0.007628059999999995,0.16341354838709685,0.5141270967741934,119.01389032258064,192134.1741935484,4.012903225806451
2019-07-19--2019-07-26,0.7050921052631579,0.6745065789473683,5.2631578947368425,-6.094578947368419,0.5197368421052632,0.13092565789473684,0.23267188815789472,0.01052300861842105,0.16034605263157892,0.5164605263157892,118.09315131578943,194402.21710526315,4.019736842105263
2019-07-26--2019-08-02,0.7065894039735101,0.6755033112582782,5.470198675496689,-6.01846357615894,0.5033112582781457,0.1380317880794702,0.23270103973509937,0.005734392913907285,0.15666490066225164,0.5212582781456953,117.7492715231788,193360.70860927153,4.0198675496688745
2019-08-02--2019-08-09,0.7038027210884354,0.6763605442176869,5.523809523809524,-5.965115646258501,0.4965986394557823,0.13916734693877555,0.2341408639455782,0.005878624149659864,0.1604938775510204,0.5254897959183672,114.97855102040815,193750.0680272109,4.020408163265306
2019-08-09--2019-08-16,0.6992307692307693,0.6678333333333333,5.7243589743589745,-6.1488333333333305,0.47435897435897434,0.1343134615384616,0.23539017307692317,0.008881471858974357,0.175947435897436,0.5018294871794869,118.19968589743586,191344.29487179487,4.0256410256410255
2019-08-16--2019-08-23,0.6940696202531644,0.6625886075949368,5.322784810126582,-6.300474683544301,0.4936708860759494,0.1370462025316456,0.24435077468354433,0.01068643012658228,0.17095253164556967,0.49092025316455684,121.0715949367088,193880.67721518988,4.025316455696203
2019-08-23--2019-08-30,0.7012115384615384,0.6761153846153847,5.57051282051282,-6.131493589743588,0.5,0.13708974358974363,0.22561403461538448,0.01111084314102564,0.1642064102564103,0.5143012820512819,122.12251282051274,196332.85897435897,4.0256410256410255
2019-08-30--2019-09-06,0.7100949367088606,0.654632911392405,5.620253164556962,-6.228037974683546,0.4810126582278481,0.16142025316455694,0.2242445721518986,0.007671067088607595,0.15439746835443044,0.5159265822784808,121.79660126582282,191505.46835443037,4.018987341772152
2019-09-06--2019-09-13,0.7004335664335662,0.657811188811189,5.7972027972027975,-6.168587412587413,0.4825174825174825,0.1524349650349651,0.23151676223776216,0.007080109790209788,0.15450489510489512,0.5108496503496502,124.13490909090912,190429.24475524476,4.020979020979021
2019-09-13--2019-09-20,0.7058674698795174,0.6414216867469876,5.668674698795181,-6.268120481927708,0.4457831325301205,0.15779036144578318,0.22932257228915656,0.006391864457831324,0.15215783132530133,0.4845331325301206,124.46781927710843,189368.7530120482,4.024096385542169
2019-09-20--2019-09-27,0.7036728395061725,0.6458888888888886,5.709876543209877,-6.170654320987652,0.47530864197530864,0.14883395061728405,0.23593732716049373,0.006543339999999999,0.1550117283950618,0.49664444444444455,123.27802469135791,189607.40740740742,4.030864197530864
2019-09-27--2019-10-04,0.6961543209876542,0.6525246913580247,5.728395061728395,-6.239277777777777,0.46296296296296297,0.1450432098765433,0.24411831481481475,0.004746078209876543,0.15657716049382722,0.49194691358024695,121.95529629629632,189244.85185185185,4.0246913580246915
