,0
Position,100.5
Streams,55299.17
danceability,0.7005492227979274
energy,0.6565544041450782
key,5.321243523316062
loudness,-6.43752331606218
mode,0.5129533678756477
speechiness,0.12194196891191703
acousticness,0.2106686865284974
instrumentalness,0.007059669222797927
liveness,0.1623077720207254
valence,0.5188689119170985
tempo,123.18291191709834
duration_ms,184449.2279792746
time_signature,4.005181347150259
