,0
Position,100.5
Streams,76723.28
danceability,0.664284263959391
energy,0.5911827411167515
key,5.441624365482234
loudness,-7.126761421319794
mode,0.6395939086294417
speechiness,0.09015279187817256
acousticness,0.26629494670050763
instrumentalness,0.0033876781218274104
liveness,0.1627832487309645
valence,0.5286213197969541
tempo,118.73709644670052
duration_ms,211180.83248730964
time_signature,3.954314720812183
