week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.7490177514792898,0.6830295857988165,5.680473372781065,-5.453455621301774,0.5621301775147929,0.11886863905325437,0.27255905325443797,0.009351608343195265,0.16766863905325455,0.5754615384615385,125.39045562130167,221097.44970414203,3.9940828402366866
2019-01-11--2019-01-18,0.7488690476190476,0.6806666666666663,5.696428571428571,-5.4615535714285715,0.5654761904761905,0.11932797619047619,0.2760344047619049,0.009431401071428572,0.16792857142857148,0.5704107142857142,124.7744047619047,220981.48214285713,3.994047619047619
2019-01-18--2019-01-25,0.7527514792899409,0.6799644970414198,5.579881656804734,-5.487674556213019,0.5680473372781065,0.1202905325443787,0.268759053254438,0.00940020946745562,0.1683343195266273,0.5782958579881656,125.99794082840236,221825.83431952662,3.9940828402366866
2019-01-25--2019-02-01,0.7545087719298244,0.6838421052631576,5.573099415204679,-5.465526315789474,0.5730994152046783,0.12136081871345025,0.26460842105263166,0.00933702111111111,0.1662883040935673,0.5766608187134504,125.3509590643274,221226.79532163742,3.9941520467836256
2019-02-01--2019-02-08,0.7493470588235293,0.6748647058823524,5.511764705882353,-5.533035294117649,0.5823529411764706,0.12079294117647058,0.27059341176470586,0.00536219076470588,0.167324705882353,0.5739705882352941,125.46364117647059,221119.54705882352,3.988235294117647
2019-02-08--2019-02-15,0.742757225433526,0.6616358381502887,5.508670520231214,-5.6287052023121396,0.6069364161849711,0.12424335260115613,0.27329115606936427,0.005729361907514448,0.16420057803468205,0.5607109826589594,124.09960115606933,219542.01734104045,3.9710982658959537
2019-02-15--2019-02-22,0.7454827586206897,0.6609770114942527,5.494252873563219,-5.5836321839080485,0.603448275862069,0.11996666666666664,0.2953710919540229,0.005728401839080457,0.16146206896551724,0.5628103448275862,123.8040229885057,219522.28735632185,3.971264367816092
2019-02-22--2019-03-01,0.7492248520710059,0.6745739644970411,5.57396449704142,-5.551763313609468,0.5857988165680473,0.1225680473372781,0.2824199408284024,0.005689159349112425,0.1646680473372781,0.5685917159763314,123.30814792899405,219699.4970414201,3.9763313609467454
2019-03-01--2019-03-08,0.7489999999999999,0.6719532163742689,5.514619883040936,-5.502157894736843,0.6081871345029239,0.12299999999999998,0.28322497076023395,0.005462064736842104,0.16503333333333328,0.5680116959064326,123.59059064327484,218934.6023391813,3.9649122807017543
2019-03-08--2019-03-15,0.750639534883721,0.669755813953488,5.540697674418604,-5.492674418604654,0.5930232558139535,0.12183662790697676,0.27947831395348843,0.005326475116279068,0.1661552325581395,0.572,124.06368604651166,219331.1511627907,3.9651162790697674
2019-03-15--2019-03-22,0.7517882352941176,0.6736529411764701,5.6,-5.389176470588238,0.5882352941176471,0.12175176470588238,0.2880745294117647,0.005396237647058822,0.16107117647058813,0.5793999999999998,124.0533705882353,218986.69411764707,3.9705882352941178
