,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",414707,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"The Business",Tiësto,295869,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
3,"WITHOUT YOU","The Kid LAROI",258575,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
4,"Paradise (feat. Dermot Kennedy)",MEDUZA,253287,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
5,"Calling My Phone","Lil Tjay",251672,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
6,"Save Your Tears","The Weeknd",231387,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,Giants,"Dermot Kennedy",186611,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7
8,"Get Out My Head","Shane Codd",181360,https://open.spotify.com/track/055Mme9ReKK99jRFA5UJ55
9,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",180910,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
10,"Head & Heart (feat. MNEK)","Joel Corry",180844,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
11,"Levitating (feat. DaBaby)","Dua Lipa",175160,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
12,"Don't Play",Anne-Marie,172297,https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul
13,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,167182,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
14,"Heat Waves","Glass Animals",160230,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
15,"Blinding Lights","The Weeknd",150819,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,Streets,"Doja Cat",150810,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
17,"Mood (feat. iann dior)",24kGoldn,148725,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
18,Up,"Cardi B",148078,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
19,"Good Days",SZA,143276,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
20,Goosebumps,HVME,142839,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
21,Anyone,"Justin Bieber",140685,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
22,"Your Love (9PM)",ATB,136388,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
23,"Sweet Melody","Little Mix",131051,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
